"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"35",20,3,0.933142857142857,60,NA,NA,72,25,3,0,0,56.5666666666667,24.25,9.41666666666667,6.11666666666667,5.31666666666667,71,25,4,0,0
"36",20,5,0.797,60,NA,NA,3,27,56,14,0,12.7,25.55,34.3833333333333,17.2833333333333,11.75,2,25,59,14,0
"37",30,1,0.504857142857143,30,NA,NA,97,3,0,0,0,71.6333333333333,11.8,6.76666666666667,8.03333333333333,5.1,98,1,1,0,0
"38",30,3,0.293571428571428,30,NA,NA,81,17,1,1,0,50.6666666666667,20.7666666666667,11.6333333333333,10.3333333333333,9.93333333333333,79,20,1,0,0
"39",30,5,0.508142857142857,30,NA,NA,32,28,25,13,2,21.3333333333333,24.5333333333333,22.1666666666667,17.5333333333333,17.7666666666667,28,32,30,7,3
"40",20,1,0.439714285714286,30,NA,NA,76,19,5,0,0,51.4,22.2333333333333,12.1,9.13333333333333,8.46666666666667,81,16,2,1,0
"41",20,3,0.354571428571429,30,NA,NA,35,33,20,11,1,29.5,22.6666666666667,19.2,17.3,14.6666666666667,32,32,26,8,2
"42",20,5,0.503428571428571,30,NA,NA,9,14,32,25,20,12.3333333333333,17.2666666666667,21.1,20.7666666666667,31.8666666666667,9,20,27,24,20
"43",30,1,0.335,30,NA,NA,94,6,0,0,0,59.1666666666667,16.3666666666667,10.0333333333333,10.5333333333333,7.23333333333333,92,7,1,0,0
"44",30,3,0.459571428571429,30,NA,NA,41,30,19,9,1,32.9,23.8666666666667,18.8,16.0333333333333,11.7333333333333,42,32,15,11,0
"45",30,5,0.278857142857143,30,NA,NA,8,27,22,26,17,13.6,20.5,20.6666666666667,19.6666666666667,28.9,7,23,29,24,17
"46",20,1,0.407714285714286,30,NA,NA,55,28,13,4,0,36.7,23.8666666666667,14.9666666666667,13.5666666666667,14.2333333333333,49,36,11,4,0
"47",20,3,0.344857142857143,30,NA,NA,13,25,30,24,8,13.4666666666667,20.9,24.4666666666667,23.4333333333333,21.0666666666667,9,25,36,23,7
"48",20,5,0.371571428571429,30,NA,NA,3,11,24,23,39,5.06666666666667,13.4,17.7,23.0666666666667,44.1,1,11,17,31,40
"49",30,1,0.491,30,NA,NA,100,0,0,0,0,85.4,7.7,4.1,5.13333333333333,1,100,0,0,0,0
"50",30,3,0.498285714285714,30,NA,NA,97,3,0,0,0,66.5666666666667,15.3666666666667,7.9,7.8,5.7,97,2,1,0,0
"51",30,5,0.514857142857143,30,NA,NA,47,33,19,1,0,31.9333333333333,28.5,18.2,13.7666666666667,10.9333333333333,45,35,17,3,0
"52",20,1,0.358142857142857,30,NA,NA,98,2,0,0,0,66.3333333333333,14.2,8.63333333333333,8.16666666666667,6,99,1,0,0,0
"53",20,3,0.440571428571429,30,NA,NA,67,17,14,2,0,46.0666666666667,22.2,13.8666666666667,11.5666666666667,9.63333333333333,64,25,10,1,0
"54",20,5,0.433,30,NA,NA,18,34,33,12,3,19.7666666666667,25.1,21.1666666666667,18.8,18.5,20,34,25,19,2
