"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"121",30,"lowerDR",1,35.2,30.2,10,0.204429585216937,-0.059669742496788,0.00646643632882749,0.0173372884885296
"122",30,"lowerDR",1,35.2,30.2,20,0.126322718281257,-0.0434681783430457,0.00891062418085227,0.0166080542487177
"123",30,"lowerDR",1,35.2,30.2,30,0.0803435010754752,-0.0355343372503923,0.00759183733110988,0.00982528772290722
"124",30,"lowerDR",1,35.2,30.2,40,0.0494698695421323,-0.0349738096490587,0.00629064773816783,0.00600331272013688
"125",30,"lowerDR",1,35.2,30.2,50,0.0286650359531106,-0.0379636080838127,0.00534424610161198,0.00467214687257339
"126",30,"lowerDR",1,35.2,30.2,60,0.0160568981635797,-0.0375553045264674,0.00483762318362435,0.00413307092534045
"127",30,"lowerDR",1,35.2,30.2,70,0.00545680282755278,-0.0400622567439041,0.00439205879301573,0.00374970538667136
"128",30,"lowerDR",1,35.2,30.2,80,-0.00163662967646527,-0.0419955121603866,0.00423249697480593,0.0035944529064895
"129",30,"lowerDR",1,35.2,30.2,90,-0.00826994883076611,-0.0431023419964464,0.00402186769464437,0.00351733616533037
"130",30,"lowerDR",1,35.2,30.2,100,-0.0121502761516636,-0.0440296686312779,0.0039035980013934,0.00341508779424663
"131",30,"lowerDR",3,35.1,30.2,10,0.352438044093704,0.0214225778915849,0.00550854815986305,0.0186048356776431
"132",30,"lowerDR",3,35.1,30.2,20,0.266373937505471,0.00538748212107285,0.010891324085008,0.0235489046750742
"133",30,"lowerDR",3,35.1,30.2,30,0.201352052857137,0.0204524015623708,0.0102154702983335,0.0201123854053499
"134",30,"lowerDR",3,35.1,30.2,40,0.159998991327877,0.0307597318075398,0.00850756087601918,0.0147548744466421
"135",30,"lowerDR",3,35.1,30.2,50,0.132847597698699,0.0329212897711488,0.00727670625278287,0.0105527483005724
"136",30,"lowerDR",3,35.1,30.2,60,0.112113516225405,0.0314072530585256,0.00612260121228935,0.0085968070281878
"137",30,"lowerDR",3,35.1,30.2,70,0.0954894051227482,0.0272576932708471,0.00511367166020523,0.00691174400094741
"138",30,"lowerDR",3,35.1,30.2,80,0.0815425958608279,0.0222415888746563,0.00429393646538722,0.0057551650570337
"139",30,"lowerDR",3,35.1,30.2,90,0.0718520939906875,0.0188481324285742,0.00362250361164246,0.00504459839827695
"140",30,"lowerDR",3,35.1,30.2,100,0.0633781636000922,0.015414187068381,0.00315471634383958,0.00438541698037833
"141",30,"lowerDR",5,35.6,30.2,10,0.369016136581703,0.186763752094419,0.00577295670028052,0.0325398947734545
"142",30,"lowerDR",5,35.6,30.2,20,0.277032550540038,0.0915585019759685,0.0117436688333434,0.0267298731576024
"143",30,"lowerDR",5,35.6,30.2,30,0.210316367497224,0.0572884253137903,0.0119261087100851,0.0178765571670039
"144",30,"lowerDR",5,35.6,30.2,40,0.164048509911076,0.0462926473074643,0.00965732910097508,0.012890839150315
"145",30,"lowerDR",5,35.6,30.2,50,0.132617492684845,0.0409278631732739,0.00782763341552673,0.009822442840059
"146",30,"lowerDR",5,35.6,30.2,60,0.10893674927957,0.0337398613183026,0.00617271684840967,0.00786614030243729
"147",30,"lowerDR",5,35.6,30.2,70,0.0910873306668002,0.0328479154216401,0.0052125369669317,0.00640653123608014
"148",30,"lowerDR",5,35.6,30.2,80,0.0777828326190635,0.0319944421979856,0.00436665548975985,0.00517593436901956
"149",30,"lowerDR",5,35.6,30.2,90,0.0695342749079055,0.0301524777899078,0.00380475262844726,0.00468768670285609
"150",30,"lowerDR",5,35.6,30.2,100,0.0617326954873535,0.0281966748689479,0.00333393327747836,0.00403306933200289
"151",30,"null",1,50.2,30.3,10,0.10451282073719,-0.0397914343824003,0.00501383251708966,0.0210293257684858
"152",30,"null",1,50.2,30.3,20,0.065062075544662,-0.0140372858237419,0.00679056120663556,0.0208215960785962
"153",30,"null",1,50.2,30.3,30,0.0422864250834549,-0.0100805818360328,0.00670672065370773,0.0122812835109229
"154",30,"null",1,50.2,30.3,40,0.0317162341714144,-0.00881239182885047,0.00566673125277439,0.0074576751477212
"155",30,"null",1,50.2,30.3,50,0.0266106087104371,-0.00916382320336265,0.00508869908007728,0.00576776567564995
"156",30,"null",1,50.2,30.3,60,0.0241513347036011,-0.00742399422877677,0.0044330440004721,0.00476805409098798
"157",30,"null",1,50.2,30.3,70,0.0214319440836849,-0.0064606714119114,0.00404227109672495,0.00390190043137095
"158",30,"null",1,50.2,30.3,80,0.0195665325117174,-0.00607488848412457,0.0037354855487096,0.00330134436013039
"159",30,"null",1,50.2,30.3,90,0.0179042027304978,-0.00431179500474698,0.00352917344340537,0.00300145582406453
"160",30,"null",1,50.2,30.3,100,0.0160149761791389,-0.00279010721455743,0.00318240806325811,0.00277707018588136
"161",30,"null",3,50.1,30,10,0.228614079139991,0.0583797648434864,0.00485247511989672,0.0216622285337444
"162",30,"null",3,50.1,30,20,0.190426159628554,0.0407634574701384,0.00767588641000334,0.031295113576395
"163",30,"null",3,50.1,30,30,0.16145314629626,0.0674004420544481,0.00827008220459893,0.0303661563208022
"164",30,"null",3,50.1,30,40,0.142433587802718,0.0885460120742929,0.00755916246679604,0.0225483721029619
"165",30,"null",3,50.1,30,50,0.129637336461578,0.103193770524967,0.00680425317722648,0.0177775592268459
"166",30,"null",3,50.1,30,60,0.1193800341932,0.107343884971258,0.00625987815441877,0.0139399241954694
"167",30,"null",3,50.1,30,70,0.111874800993318,0.105839256681656,0.00586747028704794,0.0121556179896536
"168",30,"null",3,50.1,30,80,0.104127363227078,0.102945188081221,0.00552934895206577,0.0103984890312702
"169",30,"null",3,50.1,30,90,0.0979472062354025,0.0994823974750872,0.00518654731901306,0.00932194365404392
"170",30,"null",3,50.1,30,100,0.0941294103998398,0.0960800538097675,0.00494394449873982,0.00813947081078656
"171",30,"null",5,50.1,29.9,10,0.252465174468437,0.271658850073059,0.00444065060661487,0.0321898120051198
"172",30,"null",5,50.1,29.9,20,0.209527025478688,0.149405506022653,0.00926479993735635,0.031020807525375
"173",30,"null",5,50.1,29.9,30,0.173379865598094,0.108960633669754,0.010098139467445,0.0222449870259163
"174",30,"null",5,50.1,29.9,40,0.149481297042948,0.0946898163409657,0.00963747162254581,0.0186698810003776
"175",30,"null",5,50.1,29.9,50,0.133255930035071,0.0851220402126368,0.00897050908512169,0.0154999712674336
"176",30,"null",5,50.1,29.9,60,0.119475882565131,0.0831824789379455,0.00822311184807744,0.0133384037643128
"177",30,"null",5,50.1,29.9,70,0.109028815025195,0.0820892311543539,0.00754238222300635,0.0118650914199342
"178",30,"null",5,50.1,29.9,80,0.103410948073346,0.0789362971943644,0.00673348646050815,0.00992446441805148
"179",30,"null",5,50.1,29.9,90,0.0975065428799409,0.0764195038806846,0.00613915429984987,0.00851701192788292
"180",30,"null",5,50.1,29.9,100,0.0920563475562019,0.0769151811833244,0.00559534839089469,0.00723644766943833
