"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"19",30,1,0.770857142857143,60,NA,NA,100,0,0,0,0,95.8166666666667,2.9,1.36666666666667,1.45,0.133333333333333,100,0,0,0,0
"20",30,3,0.758285714285714,60,NA,NA,96,4,0,0,0,89.9,6.85,2.36666666666667,2.01666666666667,0.533333333333333,96,4,0,0,0
"21",30,5,0.764,60,NA,NA,17,50,31,2,0,44.7,31.35,18.1333333333333,5.31666666666667,2.16666666666667,19,47,34,0,0
"22",20,1,0.858714285714286,60,NA,NA,100,0,0,0,0,92.7333333333333,4.46666666666667,1.83333333333333,2.01666666666667,0.616666666666667,99,1,0,0,0
"23",20,3,0.749285714285714,60,NA,NA,45,39,16,0,0,57.15,27.55,12.2333333333333,3.11666666666667,1.61666666666667,43,42,15,0,0
"24",20,5,0.718714285714286,60,NA,NA,1,12,52,35,0,22.6666666666667,24.5666666666667,34.25,15.65,4.53333333333333,1,12,54,33,0
"25",30,1,0.812285714285714,60,NA,NA,100,0,0,0,0,94.8,3.03333333333333,1.9,1.63333333333333,0.3,100,0,0,0,0
"26",30,3,0.981571428571428,60,NA,NA,55,38,6,1,0,66.95,23.7,6.88333333333333,2.61666666666667,1.51666666666667,58,37,4,1,0
"27",30,5,0.794571428571429,60,NA,NA,0,22,50,27,1,22.7666666666667,27.25,29.9,16.05,5.7,0,23,45,31,1
"28",20,1,0.834285714285714,60,NA,NA,71,24,5,0,0,74.15,16.1,6.98333333333333,3.38333333333333,1.05,72,23,5,0,0
"29",20,3,0.725142857142857,60,NA,NA,2,29,57,12,0,25.0833333333333,32.4833333333333,29.25,10.75,4.1,1,28,59,12,0
"30",20,5,0.662,60,NA,NA,0,2,22,37,39,12.8666666666667,15.2833333333333,25.1833333333333,29.5666666666667,18.7666666666667,0,1,22,41,36
"31",30,1,0.963142857142857,60,NA,NA,100,0,0,0,0,97.3666666666667,2.25,0.95,1.01666666666667,0.0833333333333333,100,0,0,0,0
"32",30,3,0.946285714285714,60,NA,NA,100,0,0,0,0,94.7833333333333,3.13333333333333,1.68333333333333,1.83333333333333,0.233333333333333,100,0,0,0,0
"33",30,5,0.698857142857143,60,NA,NA,78,18,4,0,0,76.9666666666667,16.0666666666667,4.93333333333333,2.56666666666667,1.13333333333333,76,21,3,0,0
"34",20,1,0.720428571428571,60,NA,NA,100,0,0,0,0,95.1666666666667,3.11666666666667,1.5,1.58333333333333,0.3,100,0,0,0,0
"35",20,3,0.797714285714286,60,NA,NA,87,13,0,0,0,82.2666666666667,12.6333333333333,3.48333333333333,2.26666666666667,1.01666666666667,87,13,0,0,0
"36",20,5,0.748285714285714,60,NA,NA,6,53,39,2,0,35.7,36.5833333333333,22.4666666666667,4.93333333333333,1.98333333333333,5,54,39,2,0
"37",30,1,0.413428571428572,30,NA,NA,100,0,0,0,0,91.4333333333333,5.76666666666667,2.96666666666667,2.7,0.466666666666667,100,0,0,0,0
"38",30,3,0.558142857142857,30,NA,NA,95,5,0,0,0,81.1,10.7666666666667,4.83333333333333,4.43333333333333,2.2,94,6,0,0,0
"39",30,5,0.397857142857143,30,NA,NA,54,34,8,4,0,51.3333333333333,25.5,14.7333333333333,8.8,2.96666666666667,57,27,12,4,0
"40",20,1,0.384428571428571,30,NA,NA,97,3,0,0,0,85.2666666666667,8.13333333333333,4.23333333333333,3.83333333333333,1.86666666666667,98,2,0,0,0
"41",20,3,0.528714285714286,30,NA,NA,76,16,8,0,0,64.9,19.1666666666667,9.76666666666667,6.53333333333333,2.96666666666667,73,20,6,1,0
"42",20,5,0.512571428571429,30,NA,NA,24,23,32,20,1,30.1,25.2333333333333,24.2666666666667,15.8,7.93333333333333,18,26,34,19,3
"43",30,1,0.564428571428572,30,NA,NA,100,0,0,0,0,88.5333333333333,7.5,3.23333333333333,3.6,0.466666666666667,100,0,0,0,0
"44",30,3,0.468857142857143,30,NA,NA,81,15,4,0,0,69,17.9666666666667,8.26666666666667,5.33333333333333,2.76666666666667,80,14,6,0,0
"45",30,5,0.393428571428571,30,NA,NA,25,35,27,12,1,34.3,27.3666666666667,22.7,13.7,5.26666666666667,24,33,29,12,2
"46",20,1,0.379714285714286,30,NA,NA,86,11,3,0,0,70.5,16.3333333333333,7.46666666666667,6.3,2.73333333333333,86,12,2,0,0
"47",20,3,0.516857142857143,30,NA,NA,47,29,19,5,0,44.5666666666667,28.1333333333333,18.2666666666667,9.16666666666667,3.2,34,38,23,4,1
"48",20,5,0.441142857142857,30,NA,NA,3,17,30,28,22,15.1333333333333,21,23.5,22.4,21.3,1,19,31,28,21
"49",30,1,0.309285714285714,30,NA,NA,100,0,0,0,0,94.8,4.46666666666667,2.23333333333333,1.73333333333333,0.1,100,0,0,0,0
"50",30,3,0.611,30,NA,NA,100,0,0,0,0,89.3333333333333,6.66666666666667,3.86666666666667,3.03333333333333,0.433333333333333,100,0,0,0,0
"51",30,5,0.310571428571429,30,NA,NA,85,12,3,0,0,74.2666666666667,15.2,6.6,5.56666666666667,1.7,85,12,2,1,0
"52",20,1,0.499571428571429,30,NA,NA,100,0,0,0,0,89.9333333333333,6.86666666666667,3.2,2.93333333333333,0.4,100,0,0,0,0
"53",20,3,0.506714285714286,30,NA,NA,93,7,0,0,0,79.7333333333333,12.2333333333333,5.23333333333333,4.86666666666667,1.26666666666667,95,5,0,0,0
"54",20,5,0.530142857142857,30,NA,NA,45,35,17,3,0,46.4666666666667,27.6666666666667,16.8,9.1,3.3,45,33,19,2,1
