"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"35",20,3,0.780857142857143,60,NA,NA,79,19,2,0,0,66.6166666666667,20.1,6.96666666666667,4.83333333333333,3.15,75,24,1,0,0
"36",20,5,0.692571428571429,60,NA,NA,5,37,47,11,0,22.1333333333333,34.9833333333333,28.2833333333333,11.4333333333333,4.83333333333333,5,38,45,12,0
"37",30,1,0.609571428571429,30,NA,NA,100,0,0,0,0,83.4333333333333,8.73333333333333,4.1,5.36666666666667,1.7,100,0,0,0,0
"38",30,3,0.410571428571429,30,NA,NA,85,12,3,0,0,61.4333333333333,17.9333333333333,10.7333333333333,7.9,5.33333333333333,87,7,6,0,0
"39",30,5,0.443,30,NA,NA,43,27,25,5,0,39.3666666666667,26.6,18.0333333333333,11.7666666666667,7.56666666666667,42,31,22,5,0
"40",20,1,0.329142857142857,30,NA,NA,95,4,1,0,0,72,12.6333333333333,7.76666666666667,7.13333333333333,3.8,95,4,1,0,0
"41",20,3,0.610571428571429,30,NA,NA,52,28,14,5,1,39.4666666666667,27.7333333333333,16.7,11.1666666666667,8.26666666666667,49,28,20,2,1
"42",20,5,0.454,30,NA,NA,11,23,35,25,6,15.3666666666667,22.8666666666667,23.0333333333333,22.9,19.1666666666667,7,23,36,29,5
"43",30,1,0.355857142857143,30,NA,NA,96,2,2,0,0,72.9,12.4666666666667,7.03333333333333,7.23333333333333,3.7,96,3,1,0,0
"44",30,3,0.387285714285714,30,NA,NA,59,31,9,1,0,43.5,25.8666666666667,16.6,10.9,6.46666666666667,59,29,11,1,0
"45",30,5,0.494857142857143,30,NA,NA,13,30,31,21,5,19,22.8666666666667,22.4666666666667,23.3666666666667,15.6333333333333,13,28,28,27,4
"46",20,1,0.455857142857143,30,NA,NA,64,24,10,2,0,51.2666666666667,23.8666666666667,12.4,9.86666666666667,5.93333333333333,64,27,7,2,0
"47",20,3,0.323,30,NA,NA,21,33,30,11,5,25.8666666666667,25.8666666666667,23.4,15.9333333333333,12.2666666666667,18,33,35,10,4
"48",20,5,0.392,30,NA,NA,3,9,31,26,31,13.2666666666667,16.5666666666667,22.6666666666667,21.5666666666667,29.2666666666667,4,5,34,26,31
"49",30,1,0.516285714285714,30,NA,NA,100,0,0,0,0,88.3,5.93333333333333,3.5,4.63333333333333,0.966666666666667,100,0,0,0,0
"50",30,3,0.299714285714286,30,NA,NA,98,2,0,0,0,79.3333333333333,11.3333333333333,5.3,5.23333333333333,2.13333333333333,97,3,0,0,0
"51",30,5,0.376857142857143,30,NA,NA,73,21,4,2,0,53.4333333333333,22,11.9666666666667,9.9,6.03333333333333,71,23,4,2,0
"52",20,1,0.398285714285714,30,NA,NA,100,0,0,0,0,83.2333333333333,8.73333333333333,4.23333333333333,5.26666666666667,1.86666666666667,100,0,0,0,0
"53",20,3,0.345,30,NA,NA,87,11,2,0,0,61.5666666666667,19.2,9.46666666666667,8.6,4.5,83,16,1,0,0
"54",20,5,0.504,30,NA,NA,32,30,29,6,3,31.4666666666667,29.4333333333333,18.3666666666667,13.1333333333333,10.9333333333333,29,38,25,7,1
