"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"29",20,3,0.900285714285715,60,NA,NA,1,19,52,27,1,16.3833333333333,26.3166666666667,30.8,19.1333333333333,9.03333333333333,2,18,50,29,1
"30",20,5,0.848285714285715,60,NA,NA,0,0,11,38,51,6.71666666666667,11.3333333333333,20.1333333333333,30.8666666666667,32.6166666666667,0,0,8,39,53
"31",30,1,0.994714285714286,60,NA,NA,100,0,0,0,0,94.5166666666667,3.16666666666667,1.61666666666667,1.81666666666667,0.55,100,0,0,0,0
"32",30,3,0.936428571428572,60,NA,NA,100,0,0,0,0,90.85,4.71666666666667,2.51666666666667,2.5,1.08333333333333,100,0,0,0,0
"33",30,5,0.778428571428571,60,NA,NA,63,31,6,0,0,64.55,20.5,8.65,5.15,2.81666666666667,62,33,5,0,0
"34",20,1,0.884,60,NA,NA,100,0,0,0,0,90.7,4.93333333333333,2.56666666666667,2.58333333333333,0.883333333333333,100,0,0,0,0
"35",20,3,0.927571428571428,60,NA,NA,81,18,1,0,0,69.5666666666667,18.1333333333333,6.95,4.11666666666667,2.9,81,18,1,0,0
"36",20,5,1.05885714285714,60,NA,NA,3,39,55,3,0,20.3666666666667,32.6833333333333,31.7166666666667,12.0166666666667,4.88333333333333,2,41,54,3,0
"37",30,1,0.398285714285714,30,NA,NA,99,1,0,0,0,82.7666666666667,9,4.6,5.53333333333333,1.43333333333333,100,0,0,0,0
"38",30,3,0.512,30,NA,NA,88,10,2,0,0,64.4333333333333,17.6,8.6,8.56666666666667,4.13333333333333,90,9,1,0,0
"39",30,5,0.427285714285714,30,NA,NA,37,34,24,5,0,28.6,25.6666666666667,24.3,15.3333333333333,9.43333333333333,33,35,27,5,0
"40",20,1,0.434285714285714,30,NA,NA,97,3,0,0,0,69.4333333333333,14.1333333333333,7.76666666666667,8.03333333333333,3.96666666666667,97,3,0,0,0
"41",20,3,0.419142857142857,30,NA,NA,53,33,12,2,0,40.7333333333333,26.5666666666667,16.3333333333333,12,7.7,48,36,13,3,0
"42",20,5,0.384857142857143,30,NA,NA,14,19,35,20,12,16.1,21.5666666666667,22.9,22.0666666666667,20.7,12,19,37,21,11
"43",30,1,0.417857142857143,30,NA,NA,96,3,1,0,0,74.1333333333333,13.2,6.83333333333333,6.13333333333333,3.03333333333333,98,0,2,0,0
"44",30,3,0.410714285714286,30,NA,NA,66,22,12,0,0,45.4333333333333,21.2333333333333,16.9666666666667,11.8333333333333,7.86666666666667,68,22,9,1,0
"45",30,5,0.538285714285714,30,NA,NA,15,28,32,16,9,20.8333333333333,23.9333333333333,24.2666666666667,16.9666666666667,17.3333333333333,18,20,40,14,8
"46",20,1,0.357857142857143,30,NA,NA,73,21,5,1,0,55.2,20.4,12.2666666666667,9.13333333333333,6.33333333333333,75,17,8,0,0
"47",20,3,0.434857142857143,30,NA,NA,23,26,30,19,2,24.8333333333333,23.9,23.5333333333333,18,13.0666666666667,17,33,32,11,7
"48",20,5,0.463,30,NA,NA,4,13,32,27,24,10.8333333333333,16.1,23.4333333333333,23.2666666666667,29.7,4,11,28,31,26
"49",30,1,0.272,30,NA,NA,100,0,0,0,0,89.2333333333333,6.46666666666667,3.03333333333333,4.16666666666667,0.433333333333333,100,0,0,0,0
"50",30,3,0.373,30,NA,NA,100,0,0,0,0,77.1333333333333,11,5.83333333333333,6.46666666666667,2.9,100,0,0,0,0
"51",30,5,0.454428571428572,30,NA,NA,71,22,7,0,0,54.6,19.7333333333333,14.6333333333333,9.16666666666667,5.2,71,19,10,0,0
"52",20,1,0.453,30,NA,NA,100,0,0,0,0,80.5,10.2,5.73333333333333,5.06666666666667,1.83333333333333,100,0,0,0,0
"53",20,3,0.473,30,NA,NA,84,12,4,0,0,61.7666666666667,19.5666666666667,10.7,7.16666666666667,4.13333333333333,80,18,2,0,0
"54",20,5,0.572571428571429,30,NA,NA,43,27,19,8,3,37.8,22.7333333333333,17.7666666666667,13.5333333333333,11.5,41,24,22,11,2
