"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"59",20,"lowerDR",5,25,19.9,90,0.0299759810936346,-0.00355330561693738,0.00222428449280852,0.00181763742019852
"60",20,"lowerDR",5,25,19.9,100,0.0262539631478633,-0.00284223088519405,0.00182744879882318,0.00161672734553599
"61",20,"null",1,40.3,20.2,10,-0.0105685379043558,-0.0325667361378735,0.03134016190553,0.0141144329996299
"62",20,"null",1,40.3,20.2,20,-0.052116385091501,-0.0372544988442998,0.0168812809558445,0.00738039970639085
"63",20,"null",1,40.3,20.2,30,-0.0654230161651786,-0.0368964007944489,0.0116658173143978,0.00536918377963265
"64",20,"null",1,40.3,20.2,40,-0.0725966435585803,-0.0358996081842748,0.00838540301765553,0.0040453119673137
"65",20,"null",1,40.3,20.2,50,-0.0753601559627958,-0.0356307898598259,0.00679873411338001,0.00338634255549111
"66",20,"null",1,40.3,20.2,60,-0.0759121983373072,-0.0357742355767919,0.00602350111955458,0.00295541012213707
"67",20,"null",1,40.3,20.2,70,-0.0754904024490537,-0.0347553813810029,0.00560866061789252,0.00271002981187621
"68",20,"null",1,40.3,20.2,80,-0.0739781840516412,-0.0346247739279657,0.00534428987535245,0.00249884810770977
"69",20,"null",1,40.3,20.2,90,-0.0729765709748574,-0.03349631425395,0.00493732829899572,0.00236500240967111
"70",20,"null",1,40.3,20.2,100,-0.0719236653061674,-0.0326861627494262,0.00475612125416166,0.00226418467601195
"71",20,"null",3,39.9,20.1,10,0.130172662418622,0.0233942263964887,0.0261111997671681,0.0160927040462114
"72",20,"null",3,39.9,20.1,20,0.0864117139374946,0.00966622269891298,0.0196316062984645,0.0131585275764537
"73",20,"null",3,39.9,20.1,30,0.0677893937771532,0.0108918442877638,0.0149511149999686,0.00977373722619492
"74",20,"null",3,39.9,20.1,40,0.0591788155650617,0.0137028053311395,0.0118046590667329,0.00773248209829349
"75",20,"null",3,39.9,20.1,50,0.0517518646225031,0.0152340353665227,0.009749827419766,0.00624860161449142
"76",20,"null",3,39.9,20.1,60,0.0466788947817017,0.0155709941644304,0.00828662046021826,0.0050828117892853
"77",20,"null",3,39.9,20.1,70,0.0430233779151463,0.016202304276121,0.00725214053139294,0.00425992698556405
"78",20,"null",3,39.9,20.1,80,0.039489578509783,0.0160201291411084,0.00666626813754033,0.00377436283222755
"79",20,"null",3,39.9,20.1,90,0.0359991125010298,0.0155759148605121,0.00603688123821363,0.0034242999954885
"80",20,"null",3,39.9,20.1,100,0.0329975521959741,0.0149283002895121,0.00564525312627203,0.00305479112846592
"81",20,"null",5,39.9,19.9,10,0.171570153049728,0.0890539117977243,0.0228607396465282,0.0279432552439405
"82",20,"null",5,39.9,19.9,20,0.113104790797792,0.0417739664021343,0.0196203812065507,0.0160726645702472
"83",20,"null",5,39.9,19.9,30,0.0909250472846165,0.0309982287997698,0.0152207024827645,0.0111153619337758
"84",20,"null",5,39.9,19.9,40,0.078837031460559,0.0280911482005298,0.0122327198219974,0.00833120226128993
"85",20,"null",5,39.9,19.9,50,0.0684716639120213,0.027196781388826,0.00984007999110635,0.0062756532127628
"86",20,"null",5,39.9,19.9,60,0.0620475506791829,0.0264849128209381,0.00839486650333936,0.0052366637022944
"87",20,"null",5,39.9,19.9,70,0.0561823181288796,0.0246654290459689,0.00748075081576571,0.00461599960483232
"88",20,"null",5,39.9,19.9,80,0.0522995542193227,0.0248673320544978,0.00665957194193136,0.00413552903631495
"89",20,"null",5,39.9,19.9,90,0.0495099429661016,0.0237131986826172,0.00597893495574886,0.00365186659668086
"90",20,"null",5,39.9,19.9,100,0.0458448875119019,0.0240572186162164,0.00544464165935452,0.00336970293162549
"91",30,"higherDR",1,49.8,20.8,10,-0.0993223582163808,-0.0414025653206129,0.0317490164242905,0.0151751428558038
"92",30,"higherDR",1,49.8,20.8,20,-0.126721727218786,-0.0441078664916964,0.0173094652064496,0.00797791655720116
"93",30,"higherDR",1,49.8,20.8,30,-0.133897240112965,-0.0513670735152624,0.0120699749298878,0.00456486369201191
"94",30,"higherDR",1,49.8,20.8,40,-0.137117291469509,-0.057377725031111,0.00936282206076081,0.00321930176495409
"95",30,"higherDR",1,49.8,20.8,50,-0.136302213442211,-0.0581636346244872,0.00809814591263643,0.0025999735962285
"96",30,"higherDR",1,49.8,20.8,60,-0.136081510325697,-0.0598586026719502,0.00723599705667656,0.00230985193543964
"97",30,"higherDR",1,49.8,20.8,70,-0.135367536920177,-0.0611917066918455,0.00655110785618364,0.00212002486882881
"98",30,"higherDR",1,49.8,20.8,80,-0.136255185037335,-0.0618149445840517,0.00585584678231257,0.00188468020084744
"99",30,"higherDR",1,49.8,20.8,90,-0.136055549549194,-0.0623216370887458,0.00545317401525903,0.00175703973295176
"100",30,"higherDR",1,49.8,20.8,100,-0.135250693890919,-0.0627008780071852,0.00522255884764288,0.00159195395805489
"101",30,"higherDR",1,65.2,30,10,-0.141989570559942,-0.0342381769504574,0.0299045478577154,0.0340388144682905
"102",30,"higherDR",1,65.2,30,20,-0.131361210593719,-0.0268600233575913,0.0185157065604956,0.0141979418019692
"103",30,"higherDR",1,65.2,30,30,-0.123689306928398,-0.0307629674613729,0.0119728069404037,0.00832494721683329
"104",30,"higherDR",1,65.2,30,40,-0.115512712139937,-0.0323198805987185,0.00923336679680964,0.00623974068184358
"105",30,"higherDR",1,65.2,30,50,-0.108148794543183,-0.0329766067827575,0.0075180790513199,0.004997520122626
"106",30,"higherDR",1,65.2,30,60,-0.10065825468325,-0.0318244230362336,0.00644892918075475,0.00424196327570133
"107",30,"higherDR",1,65.2,30,70,-0.0933608032244916,-0.0293403288082574,0.00540821220685743,0.00367445501361826
"108",30,"higherDR",1,65.2,30,80,-0.0874492081835453,-0.0264730260219604,0.0046932057921355,0.00325170287784737
"109",30,"higherDR",1,65.2,30,90,-0.082855733957915,-0.0251716236351187,0.00433661848221571,0.00281100045271932
"110",30,"higherDR",1,65.2,30,100,-0.0789618130258737,-0.0234188132635655,0.00385536239689936,0.00252787631433855
"111",30,"higherDR",3,49.7,18.8,10,0.0493990491229504,0.0271941898451147,0.0264939909381966,0.0163612055569898
"112",30,"higherDR",3,49.7,18.8,20,0.0140178842008366,0.0133108321591087,0.0187801986307943,0.0119566261144201
"113",30,"higherDR",3,49.7,18.8,30,0.00851534413060014,0.0111604379733722,0.0139324364227022,0.00861702718347591
"114",30,"higherDR",3,49.7,18.8,40,0.00845893484341587,0.010684970871014,0.0116114876064333,0.00617800841824431
"115",30,"higherDR",3,49.7,18.8,50,0.00623955599731091,0.0100042227143434,0.00944958202029924,0.00499076325692348
"116",30,"higherDR",3,49.7,18.8,60,0.00334998115507988,0.00734067255218403,0.00775446706659133,0.00395384370839807
"117",30,"higherDR",3,49.7,18.8,70,0.000974868031106273,0.00450447999463779,0.00668498361450708,0.00336587511956554
"118",30,"higherDR",3,49.7,18.8,80,0.00121181476106112,0.00217135171590028,0.00589244122661178,0.00277964005211225
"119",30,"higherDR",3,49.7,18.8,90,0.000950686062781571,0.000614567819338901,0.00517724969087855,0.00241750687429521
"120",30,"higherDR",3,49.7,18.8,100,0.00055712013522067,-0.000914288995449016,0.0047125374595974,0.00215762831584204
"121",30,"lowerDR",1,35,30,10,-0.00191945333953722,-0.112513571978029,0.024008883305375,0.0193455560458201
"122",30,"lowerDR",1,35,30,20,-0.0555565259127493,-0.115324946283221,0.0125549710949581,0.00951631353734922
"123",30,"lowerDR",1,35,30,30,-0.0771481833853158,-0.11818317426692,0.00743356798253067,0.00560833639551386
"124",30,"lowerDR",1,35,30,40,-0.0863560587817857,-0.120585581748229,0.00577284600935181,0.00393236313677748
"125",30,"lowerDR",1,35,30,50,-0.0936875210975027,-0.120790713237062,0.00455562473512667,0.00327598818586123
"126",30,"lowerDR",1,35,30,60,-0.0975798235596574,-0.120727011877026,0.00380906821912008,0.0028378251112166
"127",30,"lowerDR",1,35,30,70,-0.100608283904722,-0.119724886220208,0.00331644177829214,0.00259475163257534
"128",30,"lowerDR",1,35,30,80,-0.102108909258145,-0.119042347274414,0.00287657220431712,0.00230996419463278
"129",30,"lowerDR",1,35,30,90,-0.104200121982578,-0.118806867233923,0.00259753666081099,0.00214456152675019
"130",30,"lowerDR",1,35,30,100,-0.105414799825328,-0.118108154648046,0.00241740298603366,0.00202934211359935
"131",30,"lowerDR",3,35,30,10,0.13931469983572,-0.0470880295623486,0.0220269283209887,0.0211937697272624
"132",30,"lowerDR",3,35,30,20,0.0825559523199874,-0.0432628554776519,0.0151734131114304,0.0142830607100999
"133",30,"lowerDR",3,35,30,30,0.055846150366923,-0.0354745244841419,0.0100335730918753,0.00968372600916217
"134",30,"lowerDR",3,35,30,40,0.0395606460521491,-0.0308128819332226,0.00731885115173568,0.00666637125824897
"135",30,"lowerDR",3,35,30,50,0.0269329231782079,-0.0290019740794191,0.00556048794113864,0.00512265261126342
"136",30,"lowerDR",3,35,30,60,0.0191809590288955,-0.0270150401099993,0.00435162573096102,0.0042461520551855
"137",30,"lowerDR",3,35,30,70,0.0143894632428394,-0.0269175254147331,0.00367394124947522,0.00367569094414074
"138",30,"lowerDR",3,35,30,80,0.0108607412705053,-0.0262872385250258,0.00317019413914837,0.00309665576492649
"139",30,"lowerDR",3,35,30,90,0.00870545582637102,-0.0260993540476416,0.00271735735125695,0.00270119061254541
"140",30,"lowerDR",3,35,30,100,0.00600237252162997,-0.0251290217969059,0.00236398232773554,0.00245507041100413
"141",30,"lowerDR",5,35,30.1,10,0.195028832142729,0.0170597966191809,0.0228556840749767,0.0335334894535743
"142",30,"lowerDR",5,35,30.1,20,0.129244007685912,-0.00993391651050635,0.0146095032046166,0.0171183504887445
"143",30,"lowerDR",5,35,30.1,30,0.0938635547164624,-0.00812547015256715,0.00913641934531434,0.0103905165977566
"144",30,"lowerDR",5,35,30.1,40,0.0721153177750138,-0.00904374578989552,0.00669835821360474,0.00752819764903323
"145",30,"lowerDR",5,35,30.1,50,0.0576907340496289,-0.00660004820433412,0.00485602490506743,0.00578402154133309
"146",30,"lowerDR",5,35,30.1,60,0.0478341635480674,-0.00368657046208781,0.00371249590265542,0.00463147642624302
"147",30,"lowerDR",5,35,30.1,70,0.0420460946569398,-0.00246541360125617,0.00294920395823643,0.0038745506254406
"148",30,"lowerDR",5,35,30.1,80,0.036740529664065,-0.00274154747586992,0.00260489678399344,0.00332335776766407
"149",30,"lowerDR",5,35,30.1,90,0.0315411401229098,-0.00290666261982462,0.00230370737820806,0.00283339176470472
"150",30,"lowerDR",5,35,30.1,100,0.0286282659810412,-0.00221244346605833,0.00204775192923825,0.00246925386811131
"151",30,"null",1,50.3,30.4,10,-0.0588046464823166,-0.0805603888173027,0.0310142286613337,0.0240332901329241
"152",30,"null",1,50.3,30.4,20,-0.0923973459265,-0.0701712784030528,0.0177057068846465,0.0139141827246154
"153",30,"null",1,50.3,30.4,30,-0.100320456580505,-0.071862448182979,0.0116441933728425,0.00750613580091159
"154",30,"null",1,50.3,30.4,40,-0.104125640478758,-0.0730908599167175,0.0091006673739616,0.0057264792364338
"155",30,"null",1,50.3,30.4,50,-0.104102976436612,-0.0719437237915712,0.00762155811719977,0.00500911666552816
"156",30,"null",1,50.3,30.4,60,-0.10246998404584,-0.0704836282100631,0.00652586153938999,0.00446178733693213
"157",30,"null",1,50.3,30.4,70,-0.102267318892928,-0.0690369317907866,0.00599409500834466,0.00411417766746216
"158",30,"null",1,50.3,30.4,80,-0.101338562867466,-0.0683378470741444,0.00574688448811348,0.00400762111016646
"159",30,"null",1,50.3,30.4,90,-0.0990201448102672,-0.067458164484314,0.00543042219012782,0.00380270033321844
"160",30,"null",1,50.3,30.4,100,-0.097804363251903,-0.0669188484519017,0.00518390942230159,0.00360692126822444
"161",30,"null",3,49.9,29.7,10,0.07306890230908,-0.0131535067867755,0.0213971957221192,0.0255911832373503
"162",30,"null",3,49.9,29.7,20,0.0506096602377412,-0.00564824526152621,0.0154631197373549,0.0193780212185632
"163",30,"null",3,49.9,29.7,30,0.0401968813106477,0.00986663428503043,0.0110787978863648,0.0143898426918713
"164",30,"null",3,49.9,29.7,40,0.0315713728529983,0.0167044334484787,0.00934563419406465,0.0107276428175775
"165",30,"null",3,49.9,29.7,50,0.0283440553685743,0.0156278533867256,0.00769938140487077,0.0083024167906254
"166",30,"null",3,49.9,29.7,60,0.0241585167472967,0.0149213562703561,0.00633676541447807,0.00701615715223809
"167",30,"null",3,49.9,29.7,70,0.0215410490544973,0.0155529315644992,0.00552642336748947,0.00598506411226893
"168",30,"null",3,49.9,29.7,80,0.0183855697168738,0.0160152740478111,0.00478912127765649,0.00549552723461942
"169",30,"null",3,49.9,29.7,90,0.014955229651107,0.0161618079839185,0.00438151707239786,0.00485874422684871
"170",30,"null",3,49.9,29.7,100,0.013717467382079,0.0159248874956863,0.00394703707869543,0.00433427092587376
"171",30,"null",5,49.8,30.2,10,0.116879696667236,0.0565660471081329,0.0192041574493365,0.0339755049674018
"172",30,"null",5,49.8,30.2,20,0.083882762945013,0.0254950111241604,0.0149963927892159,0.0181962349979509
"173",30,"null",5,49.8,30.2,30,0.0693486698093563,0.0210811169119862,0.010060632336565,0.0133025030002446
"174",30,"null",5,49.8,30.2,40,0.056899900580368,0.0248533042407444,0.0084160768515648,0.010503948494128
"175",30,"null",5,49.8,30.2,50,0.0506534787462225,0.0277029737638383,0.00692115905838897,0.0085019836487453
"176",30,"null",5,49.8,30.2,60,0.0451924991288498,0.0307249350957294,0.00628436218553956,0.00713417499579813
"177",30,"null",5,49.8,30.2,70,0.0424157558154594,0.0309555652742102,0.00562750394512805,0.00645693221955172
"178",30,"null",5,49.8,30.2,80,0.0395905056065851,0.0306064336697165,0.0052891350913271,0.00540974401209294
"179",30,"null",5,49.8,30.2,90,0.0367433780386725,0.0297056519375435,0.00491594516519947,0.00491686448438535
"180",30,"null",5,49.8,30.2,100,0.0351510864438631,0.0300101865600036,0.00454065839770325,0.00443334781191981
