"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"27",30,5,0.785,60,NA,NA,0,11,53,32,4,11.4833333333333,23.7833333333333,34.95,21.6666666666667,9.78333333333333,0,13,50,32,5
"28",20,1,0.799428571428571,60,NA,NA,56,40,4,0,0,58.4,26.5833333333333,8.43333333333333,4.73333333333333,3.51666666666667,58,38,4,0,0
"29",20,3,0.910571428571429,60,NA,NA,2,23,52,23,0,14.9833333333333,26.1166666666667,34.8,17.5333333333333,8.23333333333333,4,19,52,24,1
"30",20,5,0.711285714285715,60,NA,NA,0,0,11,40,49,4.93333333333333,10.4666666666667,21.3833333333333,30.55,34.3333333333333,0,0,13,40,47
"31",30,1,0.917571428571428,60,NA,NA,100,0,0,0,0,94.8,2.68333333333333,1.6,2.03333333333333,0.55,100,0,0,0,0
"32",30,3,0.785285714285714,60,NA,NA,100,0,0,0,0,88.5166666666667,6.01666666666667,2.95,3.05,1.13333333333333,100,0,0,0,0
"33",30,5,0.805857142857143,60,NA,NA,56,42,2,0,0,53.9166666666667,29.7666666666667,9.78333333333333,4.83333333333333,3.36666666666667,54,45,1,0,0
"34",20,1,0.911142857142857,60,NA,NA,100,0,0,0,0,91.7166666666667,3.81666666666667,2.65,2.6,0.883333333333333,100,0,0,0,0
"35",20,3,0.983428571428571,60,NA,NA,81,18,1,0,0,71.6333333333333,17.4833333333333,5.55,4.31666666666667,2.68333333333333,82,18,0,0,0
"36",20,5,0.702285714285714,60,NA,NA,8,32,46,13,1,18.8166666666667,29.6833333333333,29.7166666666667,15.7166666666667,7.73333333333333,7,32,49,11,1
"37",30,1,0.401571428571428,30,NA,NA,99,1,0,0,0,82.5333333333333,9.6,4.93333333333333,4.86666666666667,1.4,99,1,0,0,0
"38",30,3,0.515428571428572,30,NA,NA,91,9,0,0,0,65.5,18.3,8.53333333333333,6.9,4.1,89,10,1,0,0
"39",30,5,0.467285714285714,30,NA,NA,40,27,25,8,0,33.5,22,21.1666666666667,14.9,11.7666666666667,37,29,29,5,0
"40",20,1,0.556857142857143,30,NA,NA,95,3,2,0,0,68.9,15.1666666666667,8.06666666666667,7.46666666666667,3.73333333333333,96,3,1,0,0
"41",20,3,0.380142857142857,30,NA,NA,60,29,8,3,0,45.2333333333333,25.6666666666667,14.8,10.6333333333333,7,55,32,10,2,1
"42",20,5,0.507714285714286,30,NA,NA,17,24,28,19,12,21.5333333333333,21.9333333333333,21.4333333333333,19.3666666666667,19.0666666666667,16,22,32,20,10
"43",30,1,0.508142857142857,30,NA,NA,96,4,0,0,0,74.6,12.7,6.3,6.16666666666667,3.56666666666667,97,3,0,0,0
"44",30,3,0.455857142857143,30,NA,NA,71,17,11,1,0,52.0333333333333,22.1,13.4,9.23333333333333,6.56666666666667,67,21,10,2,0
"45",30,5,0.395285714285714,30,NA,NA,17,27,32,19,5,22.6333333333333,22.6666666666667,22.8666666666667,20.5333333333333,14.6333333333333,17,23,31,26,3
"46",20,1,0.421,30,NA,NA,69,19,12,0,0,49.8333333333333,24.3666666666667,13.7666666666667,9.4,5.96666666666667,64,29,6,1,0
"47",20,3,0.384857142857143,30,NA,NA,17,35,31,12,5,22.8,25.1,24.3333333333333,17.8333333333333,13.2666666666667,18,35,32,11,4
"48",20,5,0.365285714285714,30,NA,NA,6,15,24,31,24,10.1666666666667,17.6,20.9666666666667,25.6666666666667,28.9333333333333,4,13,23,35,25
"49",30,1,0.433857142857143,30,NA,NA,100,0,0,0,0,88.5,6.36666666666667,3.43333333333333,4.1,0.933333333333333,100,0,0,0,0
"50",30,3,0.464857142857143,30,NA,NA,99,1,0,0,0,77.6666666666667,10.2666666666667,5.46666666666667,7.1,2.83333333333333,100,0,0,0,0
"51",30,5,0.346,30,NA,NA,75,18,7,0,0,54.6,21.4,12.8333333333333,9.33333333333333,5.16666666666667,70,22,7,1,0
"52",20,1,0.398142857142857,30,NA,NA,100,0,0,0,0,81.2666666666667,9.56666666666667,4.6,5.53333333333333,2.36666666666667,100,0,0,0,0
"53",20,3,0.352571428571429,30,NA,NA,82,14,4,0,0,62.1333333333333,17.9666666666667,10.4333333333333,8.46666666666667,4.33333333333333,86,10,4,0,0
"54",20,5,0.408571428571429,30,NA,NA,30,34,26,8,2,28.5333333333333,26.5333333333333,23.3,15.6333333333333,9.33333333333333,35,30,25,8,2
