"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"33",30,5,0.844,60,NA,NA,1,22,64,13,0,14.1,29.2833333333333,39.5,12.7166666666667,6.06666666666667,1,20,69,10,0
"34",20,1,0.786857142857143,60,NA,NA,100,0,0,0,0,89.7,4.96666666666667,2.76666666666667,3.26666666666667,0.966666666666667,100,0,0,0,0
"35",20,3,0.833857142857143,60,NA,NA,8,62,29,1,0,30.6166666666667,39.4166666666667,20.4666666666667,6.91666666666667,4.25,7,64,29,0,0
"36",20,5,0.874857142857143,60,NA,NA,0,2,36,59,3,7.85,14.45,33.5333333333333,32.2666666666667,13.5666666666667,0,2,38,56,4
"37",30,1,0.356428571428572,30,NA,NA,100,0,0,0,0,81.0333333333333,7.86666666666667,5.36666666666667,6.83333333333333,2.23333333333333,100,0,0,0,0
"38",30,3,0.439714285714286,30,NA,NA,47,44,8,1,0,38.0333333333333,30.4333333333333,17.5333333333333,10.7666666666667,6.56666666666667,46,40,13,1,0
"39",30,5,0.374857142857143,30,NA,NA,9,24,30,26,11,11.4666666666667,19.6666666666667,24.5333333333333,25.3666666666667,22.3,10,24,28,26,12
"40",20,1,0.326285714285714,30,NA,NA,95,5,0,0,0,73.7666666666667,12,6.46666666666667,7.26666666666667,3.83333333333333,98,2,0,0,0
"41",20,3,0.386285714285714,30,NA,NA,30,34,30,6,0,26.1333333333333,26.7333333333333,23.9,15.8666666666667,10.7,25,38,31,6,0
"42",20,5,0.571714285714286,30,NA,NA,1,8,27,35,29,8.86666666666667,16.2,21.4666666666667,26.5,30.3,2,5,34,35,24
"43",30,1,0.426857142857143,30,NA,NA,97,3,0,0,0,73.8666666666667,12.1333333333333,6.66666666666667,7.23333333333333,3.43333333333333,98,2,0,0,0
"44",30,3,0.556714285714286,30,NA,NA,37,38,23,1,1,25.6,29.3666666666667,22.1333333333333,14.5666666666667,11.6666666666667,34,39,24,2,1
"45",30,5,0.333428571428571,30,NA,NA,2,14,27,32,25,8.26666666666667,15.8,24.0333333333333,25.8,29.4333333333333,3,7,35,32,23
"46",20,1,0.552,30,NA,NA,74,23,3,0,0,57.4333333333333,22.6333333333333,9.36666666666667,8.43333333333333,5.46666666666667,80,18,2,0,0
"47",20,3,0.475285714285714,30,NA,NA,8,27,42,17,6,16.1666666666667,24.5666666666667,26.9666666666667,21.8,13.8333333333333,6,24,43,23,4
"48",20,5,0.457285714285714,30,NA,NA,1,5,11,34,49,3.93333333333333,9.76666666666667,17.8333333333333,27.3666666666667,44.4333333333333,0,3,13,34,50
"49",30,1,0.614857142857143,30,NA,NA,100,0,0,0,0,84.9333333333333,8.03333333333333,4,5.13333333333333,1.23333333333333,100,0,0,0,0
"50",30,3,0.553857142857143,30,NA,NA,68,26,6,0,0,52.5,23.9333333333333,11.2333333333333,9.2,6.46666666666667,73,20,7,0,0
"51",30,5,0.642,30,NA,NA,27,25,30,14,4,23.5333333333333,23.6,22.9,17.8,15.5,23,31,26,17,3
"52",20,1,0.395,30,NA,NA,99,1,0,0,0,77.8,11.4333333333333,5.23333333333333,6.3,2.56666666666667,100,0,0,0,0
"53",20,3,0.493857142857143,30,NA,NA,40,41,16,3,0,33.8666666666667,28.1666666666667,20.3333333333333,12.6666666666667,8.3,46,35,14,5,0
"54",20,5,0.453857142857143,30,NA,NA,4,24,37,28,7,13.3666666666667,20.4666666666667,26.0333333333333,23.1,20.3666666666667,4,23,41,25,7
