"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"17",20,3,1.29771428571429,100,NA,NA,88,12,0,0,0,88.25,9.57,1.47,1.26,0.45,88,12,0,0,0
"18",20,5,1.24528571428571,100,NA,NA,0,28,70,2,0,22.78,34.06,38.85,4.45,0.86,0,31,66,3,0
"19",30,1,0.943142857142857,60,NA,NA,100,0,0,0,0,96.2833333333333,2.63333333333333,1.3,1.31666666666667,0.133333333333333,100,0,0,0,0
"20",30,3,0.875857142857143,60,NA,NA,99,1,0,0,0,89.6,7.28333333333333,2.38333333333333,1.86666666666667,0.533333333333333,99,1,0,0,0
"21",30,5,0.850857142857143,60,NA,NA,16,46,34,4,0,40.9833333333333,34.1666666666667,18.95,5.7,1.86666666666667,15,49,34,2,0
"22",20,1,1.12842857142857,60,NA,NA,98,2,0,0,0,91.8333333333333,5.53333333333333,1.85,1.96666666666667,0.483333333333333,97,3,0,0,0
"23",20,3,0.881142857142857,60,NA,NA,37,45,18,0,0,55.6333333333333,29.25,11.2,3.63333333333333,1.95,36,45,19,0,0
"24",20,5,0.778857142857143,60,NA,NA,1,15,47,31,6,25.1166666666667,23.0166666666667,29.4833333333333,16.9833333333333,7.06666666666667,1,17,43,32,7
"25",30,1,0.870142857142857,60,NA,NA,100,0,0,0,0,93.05,3.93333333333333,2.21666666666667,2,0.466666666666667,100,0,0,0,0
"26",30,3,0.745571428571429,60,NA,NA,58,38,4,0,0,68.4333333333333,22.35,6.23333333333333,3.23333333333333,1.41666666666667,59,36,5,0,0
"27",30,5,0.819857142857143,60,NA,NA,1,19,53,26,1,24.1166666666667,26.1833333333333,32.2833333333333,15.3166666666667,3.76666666666667,1,19,54,25,1
"28",20,1,0.857857142857143,60,NA,NA,68,30,2,0,0,74.6833333333333,18.3333333333333,4.71666666666667,2.93333333333333,1,66,31,3,0,0
"29",20,3,0.783142857142857,60,NA,NA,6,31,51,12,0,32.7833333333333,28.5166666666667,27.5333333333333,10.3333333333333,2.5,5,32,51,12,0
"30",20,5,0.496,60,NA,NA,0,5,16,46,33,11.75,17.8833333333333,24.2833333333333,27.4,20.35,0,4,16,47,33
"31",30,1,0.859857142857143,60,NA,NA,100,0,0,0,0,98.4666666666667,1.83333333333333,0.816666666666667,0.55,0,100,0,0,0,0
"32",30,3,0.968428571428571,60,NA,NA,100,0,0,0,0,94,4.1,1.71666666666667,1.48333333333333,0.366666666666667,100,0,0,0,0
"33",30,5,0.870857142857143,60,NA,NA,79,20,1,0,0,79.3,15.5,3,2.91666666666667,0.95,79,21,0,0,0
"34",20,1,0.650571428571429,60,NA,NA,100,0,0,0,0,96,2.8,1.35,1.31666666666667,0.2,100,0,0,0,0
"35",20,3,0.753142857142857,60,NA,NA,86,14,0,0,0,83.3666666666667,11.6833333333333,3.13333333333333,2.51666666666667,0.966666666666667,86,14,0,0,0
"36",20,5,0.847428571428571,60,NA,NA,15,43,38,4,0,41.5,32.4166666666667,19.7333333333333,5.7,2.31666666666667,14,47,35,4,0
"37",30,1,0.530142857142857,30,NA,NA,100,0,0,0,0,93.2666666666667,5.1,2.46666666666667,2.13333333333333,0.366666666666667,100,0,0,0,0
"38",30,3,0.389571428571428,30,NA,NA,97,3,0,0,0,85.0666666666667,9.8,4.43333333333333,3.23333333333333,0.8,98,1,1,0,0
"39",30,5,0.377285714285714,30,NA,NA,63,28,7,2,0,57.1,21.6666666666667,12.5333333333333,7.83333333333333,4.2,62,30,6,2,0
"40",20,1,0.236857142857143,30,NA,NA,100,0,0,0,0,84.8666666666667,8.7,4.23333333333333,4.16666666666667,1.36666666666667,100,0,0,0,0
"41",20,3,0.444,30,NA,NA,72,17,11,0,0,62.5333333333333,21.1,10,6.86666666666667,2.83333333333333,71,20,8,1,0
"42",20,5,0.391571428571429,30,NA,NA,18,26,33,22,1,29.1,23.4333333333333,23,18.7666666666667,9.03333333333333,17,22,31,26,4
"43",30,1,0.357714285714286,30,NA,NA,99,1,0,0,0,88.6333333333333,7.9,3.43333333333333,2.86666666666667,0.5,99,1,0,0,0
"44",30,3,0.457857142857143,30,NA,NA,88,9,3,0,0,70.9333333333333,15.3666666666667,8.53333333333333,6.33333333333333,2.16666666666667,90,5,5,0,0
"45",30,5,0.412428571428571,30,NA,NA,36,28,27,6,3,43.6333333333333,24.3666666666667,16.1666666666667,11.7666666666667,7.4,35,29,25,9,2
"46",20,1,0.393857142857143,30,NA,NA,84,12,4,0,0,69.3666666666667,16.2,9.26666666666667,5.43333333333333,3.06666666666667,85,12,3,0,0
"47",20,3,0.436285714285714,30,NA,NA,28,34,31,5,2,35.4666666666667,29,21.1666666666667,11.4666666666667,6.23333333333333,29,37,26,6,2
"48",20,5,0.519142857142857,30,NA,NA,5,22,34,23,16,21.0333333333333,22.2333333333333,23.4333333333333,20.0666666666667,16.5666666666667,5,18,35,28,14
"49",30,1,0.337428571428571,30,NA,NA,100,0,0,0,0,96.7666666666667,3.23333333333333,1.76666666666667,1.46666666666667,0.1,100,0,0,0,0
"50",30,3,0.448571428571428,30,NA,NA,100,0,0,0,0,90.8,6.53333333333333,2.9,2.73333333333333,0.366666666666667,100,0,0,0,0
"51",30,5,0.488571428571429,30,NA,NA,91,8,1,0,0,69.8666666666667,17.4333333333333,7.76666666666667,6.2,2.06666666666667,88,12,0,0,0
"52",20,1,0.353428571428572,30,NA,NA,100,0,0,0,0,91.2,5.96666666666667,2.9,2.9,0.366666666666667,100,0,0,0,0
"53",20,3,0.304857142857143,30,NA,NA,91,9,0,0,0,81.5,11.5666666666667,4.83333333333333,4.16666666666667,1.26666666666667,92,8,0,0,0
"54",20,5,0.554857142857143,30,NA,NA,45,29,20,6,0,49.0333333333333,23.1,17.1333333333333,9.46666666666667,4.6,42,33,20,4,1
