"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"39",30,5,0.431571428571429,30,NA,NA,4,21,43,21,11,13.4333333333333,23.1333333333333,24.5333333333333,21.6666666666667,20.5666666666667,6,19,43,25,7
"40",20,1,0.514857142857143,30,NA,NA,94,6,0,0,0,72.8333333333333,14.0666666666667,6.46666666666667,6.96666666666667,3,92,7,1,0,0
"41",20,3,0.343,30,NA,NA,20,42,27,11,0,25.8333333333333,29.1666666666667,23.3,14.7,10.3333333333333,21,43,27,9,0
"42",20,5,0.394285714285714,30,NA,NA,2,12,28,25,33,8.36666666666667,13.8333333333333,18.7,25.3,37.1333333333333,2,12,32,19,35
"43",30,1,0.403571428571429,30,NA,NA,100,0,0,0,0,74.9,11.5,6.73333333333333,7.06666666666667,3.13333333333333,99,1,0,0,0
"44",30,3,0.289142857142857,30,NA,NA,28,34,27,10,1,29.6666666666667,27.3333333333333,21.7666666666667,14.3,10.2666666666667,29,33,30,7,1
"45",30,5,0.444857142857143,30,NA,NA,1,19,36,28,16,8.3,21.8,25.8666666666667,22.9666666666667,24.4,1,14,40,24,21
"46",20,1,0.377285714285714,30,NA,NA,79,17,4,0,0,58.0333333333333,23.2333333333333,8.46666666666667,8.53333333333333,5.06666666666667,78,16,6,0,0
"47",20,3,0.431,30,NA,NA,5,23,37,28,7,11.3333333333333,21.7,26.4666666666667,24.9333333333333,18.9,6,21,41,27,5
"48",20,5,0.384,30,NA,NA,1,7,14,26,52,5.93333333333333,10.6666666666667,15.0333333333333,23.3,48.4,2,6,16,25,51
"49",30,1,0.521428571428571,30,NA,NA,100,0,0,0,0,85,7.8,3.93333333333333,4.93333333333333,1.66666666666667,100,0,0,0,0
"50",30,3,0.488714285714286,30,NA,NA,80,16,3,1,0,58.8333333333333,19.1666666666667,10.4333333333333,8.96666666666667,5.93333333333333,80,18,2,0,0
"51",30,5,0.325857142857143,30,NA,NA,16,28,39,14,3,19.7666666666667,24.9333333333333,25.9,17.9,14.8333333333333,17,30,40,10,3
"52",20,1,0.390142857142857,30,NA,NA,100,0,0,0,0,81.1333333333333,8.83333333333333,4.9,6.3,2.16666666666667,100,0,0,0,0
"53",20,3,0.516285714285714,30,NA,NA,42,36,21,1,0,32.4,30.3333333333333,20.9666666666667,12.5,7.13333333333333,40,36,22,2,0
"54",20,5,0.506285714285714,30,NA,NA,7,20,33,30,10,12.7333333333333,20.4,25.8333333333333,22.4666666666667,21.9,5,19,32,33,11
