"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"58",20,"lowerDR",5,25.1,20.2,80,0.144612607133072,0.0609680726261935,0.00784404137485893,0.00556444028855581
"59",20,"lowerDR",5,25.1,20.2,90,0.129518627798355,0.0539176867105876,0.0067384091986557,0.00482868568045763
"60",20,"lowerDR",5,25.1,20.2,100,0.116089883961805,0.0494326970803488,0.00581562918168889,0.004262591059581
"61",20,"null",1,39.9,20.2,10,0.224538577512211,0.0525595660004123,0.00528541581774517,0.0157310416627725
"62",20,"null",1,39.9,20.2,20,0.183558874624734,0.0675283841406281,0.00847108124383485,0.017865401884371
"63",20,"null",1,39.9,20.2,30,0.142540977674042,0.049889068996298,0.00842522337759468,0.009004761848175
"64",20,"null",1,39.9,20.2,40,0.113685875430572,0.039338447165604,0.00706637827913561,0.0057694814762637
"65",20,"null",1,39.9,20.2,50,0.0944273298893313,0.0337082825379501,0.00598359842773119,0.00427189817864957
"66",20,"null",1,39.9,20.2,60,0.0839054200356474,0.0279092492931213,0.00513948072234564,0.00354473339763125
"67",20,"null",1,39.9,20.2,70,0.0761968614135713,0.0252922460333884,0.00450292382631366,0.00309247515868967
"68",20,"null",1,39.9,20.2,80,0.0708643663889435,0.0244448751112107,0.00398560765228829,0.00265426899726331
"69",20,"null",1,39.9,20.2,90,0.0668670328778671,0.0233982070946165,0.00348132195000074,0.00228950743299931
"70",20,"null",1,39.9,20.2,100,0.0646347006832477,0.0224625769805562,0.00309397472561052,0.00206930282058512
"71",20,"null",3,40.9,20.2,10,0.32658976325455,0.161564997443571,0.00446614125990107,0.0202153100506939
"72",20,"null",3,40.9,20.2,20,0.308611086626762,0.107075710218589,0.00821207999409649,0.0294401449397538
"73",20,"null",3,40.9,20.2,30,0.276548462549942,0.104080295197252,0.00892316300104823,0.0247911649748043
"74",20,"null",3,40.9,20.2,40,0.249413972277278,0.112064462201298,0.00856884255744185,0.0197878707367045
"75",20,"null",3,40.9,20.2,50,0.230105181095422,0.116285345392836,0.00833758269510683,0.0157651248365554
"76",20,"null",3,40.9,20.2,60,0.214524642561506,0.119779015953921,0.00801934127200394,0.0133150601476337
"77",20,"null",3,40.9,20.2,70,0.201323565874133,0.118916707355112,0.00785904902046075,0.0114457684383727
"78",20,"null",3,40.9,20.2,80,0.192019405332962,0.118555015581094,0.00751575958745727,0.0101001369839966
"79",20,"null",3,40.9,20.2,90,0.182680913603916,0.118194921388716,0.00714357873128572,0.00922029953596955
"80",20,"null",3,40.9,20.2,100,0.175146137539212,0.114658668935535,0.00715284142816106,0.00847477584579202
"81",20,"null",5,40.1,19.8,10,0.357262693652873,0.421787920572436,0.00380651489451791,0.0292777535269404
"82",20,"null",5,40.1,19.8,20,0.32742760883072,0.267202196263305,0.00841511958970726,0.028740656276113
"83",20,"null",5,40.1,19.8,30,0.292656180358499,0.199921990701503,0.0106091336284647,0.0241988016736143
"84",20,"null",5,40.1,19.8,40,0.263270018880197,0.169612234935724,0.0107454286551245,0.0188694651571406
"85",20,"null",5,40.1,19.8,50,0.237732995718084,0.150686441221601,0.0103523632960167,0.0154792675571229
"86",20,"null",5,40.1,19.8,60,0.21613490862535,0.135745903443543,0.0106200086577267,0.0132842472732592
"87",20,"null",5,40.1,19.8,70,0.200453460612281,0.123163533102073,0.00987237428449675,0.0117394587018214
