"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"42",20,5,0.504571428571429,30,NA,NA,7,17,30,29,17,11,18.4666666666667,21.4666666666667,23.3666666666667,29.0333333333333,4,21,28,28,19
"43",30,1,0.447857142857143,30,NA,NA,87,10,3,0,0,56.4,18.7,11.1,10.0333333333333,7.1,93,4,3,0,0
"44",30,3,0.601285714285714,30,NA,NA,39,32,22,7,0,33.1333333333333,21.9666666666667,17.2333333333333,14.9,16.1,43,33,16,6,2
"45",30,5,0.413857142857143,30,NA,NA,11,22,30,22,15,13.0333333333333,19.3333333333333,23.7333333333333,23.5333333333333,23.7,11,20,37,22,10
"46",20,1,0.417857142857143,30,NA,NA,58,23,17,2,0,35.0666666666667,23.9666666666667,17.9,14.3,12.1,54,26,15,5,0
"47",20,3,0.515285714285714,30,NA,NA,9,23,37,20,11,14.5,23.2333333333333,24.0333333333333,19.3666666666667,22.2,7,24,38,22,9
"48",20,5,0.563857142857143,30,NA,NA,0,8,21,32,39,5.36666666666667,12.6666666666667,16.7666666666667,22.4,46.1333333333333,0,8,22,27,43
"49",30,1,0.416428571428571,30,NA,NA,100,0,0,0,0,81.6333333333333,7.9,5.06666666666667,6.2,2.53333333333333,100,0,0,0,0
"50",30,3,0.390142857142857,30,NA,NA,98,2,0,0,0,69.5666666666667,13.0333333333333,7.83333333333333,7.5,5.4,97,3,0,0,0
"51",30,5,0.309142857142857,30,NA,NA,58,21,16,5,0,39,22.5,16.9333333333333,12.9333333333333,11.9666666666667,62,19,15,4,0
"52",20,1,0.319714285714286,30,NA,NA,94,5,1,0,0,69.7666666666667,14.1666666666667,7.16666666666667,8.06666666666667,4.16666666666667,99,0,1,0,0
"53",20,3,0.514857142857143,30,NA,NA,71,23,6,0,0,44.3,24,14.9666666666667,10.4333333333333,9.63333333333333,69,24,6,1,0
"54",20,5,0.415285714285714,30,NA,NA,18,34,27,16,5,16.4,24.8,23.9333333333333,19.5333333333333,18.6666666666667,18,29,34,17,2
