"","dlttarget","situation","targetdose","truedrprob_targetdose","truedltprob_targetdose","n","dr_bias","dlt_bias","dr_variance","dlt_variance"
"64",20,"null",1,40,20.2,40,-0.111821524616323,-0.0710596350667896,0.00839664782161742,0.00332343364491665
"65",20,"null",1,40,20.2,50,-0.106649562963759,-0.0646347269867452,0.00740569178990045,0.00300972706547671
"66",20,"null",1,40,20.2,60,-0.103038621056688,-0.0623184231835162,0.00672013662371816,0.00269004685793538
"67",20,"null",1,40,20.2,70,-0.0984819330035325,-0.0592619512157821,0.00636243124789765,0.00252994982512725
"68",20,"null",1,40,20.2,80,-0.0952436011007822,-0.0571425520769738,0.0061289606486685,0.00242633350529189
"69",20,"null",1,40,20.2,90,-0.0921614753818591,-0.05600550727191,0.00585832509377916,0.00233526502463476
"70",20,"null",1,40,20.2,100,-0.0902799924641344,-0.0554721049195386,0.00551363347402409,0.00221845637533683
"71",20,"null",3,39.8,20,10,0.0125249259163142,-0.0480638039350609,0.0329522203506919,0.0116961088688464
"72",20,"null",3,39.8,20,20,-0.026476032859697,-0.0604258571692183,0.0252974831985664,0.00822394105472264
"73",20,"null",3,39.8,20,30,-0.0142236794254579,-0.0387802892579115,0.0172133039737716,0.00669531555027531
"74",20,"null",3,39.8,20,40,-0.00712491174027581,-0.0210897850672812,0.0125544781843653,0.0055628360396384
"75",20,"null",3,39.8,20,50,-0.00427554023153629,-0.010814953547057,0.0092233797630621,0.00474801973615263
"76",20,"null",3,39.8,20,60,-0.00189389950017245,-0.00636662447295931,0.008143409278566,0.00402766547386575
"77",20,"null",3,39.8,20,70,-0.000541522124161657,-0.00359235314207267,0.00698860201589946,0.00355301517494901
"78",20,"null",3,39.8,20,80,0.000203117955214317,-0.00331950226394356,0.0060161553473671,0.00308357157531805
"79",20,"null",3,39.8,20,90,0.000546991588662513,-0.00276914821365584,0.00559226539578985,0.00278142947411294
"80",20,"null",3,39.8,20,100,0.000381296242143908,-0.00271035650837725,0.00493442799259807,0.00237670521137002
"81",20,"null",5,40,20.1,10,0.0458908005070894,-0.0227829362810484,0.0270590784926227,0.0148043842884033
"82",20,"null",5,40,20.1,20,-0.0147594347186028,-0.0444043347835393,0.0250719149631388,0.0112980052394591
"83",20,"null",5,40,20.1,30,-0.0050497036431844,-0.0263622419663631,0.0150918403468753,0.00889832177274945
"84",20,"null",5,40,20.1,40,0.00626456831902907,-0.00909081096892565,0.0103657523049187,0.00657988695033501
"85",20,"null",5,40,20.1,50,0.0118852725385325,0.00215179792037216,0.00795307107474845,0.00534846473854886
"86",20,"null",5,40,20.1,60,0.0123844046370722,0.00739750230240485,0.00678898256672021,0.00442665146037515
"87",20,"null",5,40,20.1,70,0.0135534142602079,0.0114836532113374,0.00546301717088803,0.00387506555045006
"88",20,"null",5,40,20.1,80,0.0128702240996146,0.0118680260345053,0.00480852631045121,0.00327604822081619
"89",20,"null",5,40,20.1,90,0.0126387003892705,0.0130380190674297,0.00445956323000911,0.00279180416581647
"90",20,"null",5,40,20.1,100,0.0137524421672071,0.0133414907004699,0.00425323939526742,0.00256338854638755
"91",30,"higherDR",1,50.2,21.1,10,-0.210660520423278,-0.109201275990124,0.0284947045731976,0.00629565731087734
"92",30,"higherDR",1,50.2,21.1,20,-0.210182033196945,-0.105770540082041,0.0169641763494586,0.00558177917315281
"93",30,"higherDR",1,50.2,21.1,30,-0.190418868093201,-0.092677100732574,0.0117543727588065,0.00388470521196313
"94",30,"higherDR",1,50.2,21.1,40,-0.174120882956425,-0.0874484266867118,0.00913163684958663,0.00278301239416568
"95",30,"higherDR",1,50.2,21.1,50,-0.165460184009903,-0.0856429906221061,0.00796594281065351,0.00220306585024805
"96",30,"higherDR",1,50.2,21.1,60,-0.159000841998973,-0.0842273250398817,0.0072571409099259,0.00192659465733227
"97",30,"higherDR",1,50.2,21.1,70,-0.154114169081058,-0.0827536886708772,0.00694762735958168,0.00171668443785391
"98",30,"higherDR",1,50.2,21.1,80,-0.150916436703691,-0.081835452798115,0.00660559728251978,0.00160808150031862
"99",30,"higherDR",1,50.2,21.1,90,-0.147551885665465,-0.0808344108060907,0.00633124884722983,0.00148366215607135
"100",30,"higherDR",1,50.2,21.1,100,-0.144729499856956,-0.0803897805508828,0.00611784750970422,0.00134936469244208
"101",30,"higherDR",1,65.1,30.2,10,-0.194908316351106,-0.131895439826435,0.0363993763317455,0.0154232793039422
"102",30,"higherDR",1,65.1,30.2,20,-0.155944504712973,-0.0946748751868267,0.0205707507810696,0.0150259329757704
"103",30,"higherDR",1,65.1,30.2,30,-0.122038184097964,-0.0775772394836813,0.0128453756779803,0.00968902420029481
"104",30,"higherDR",1,65.1,30.2,40,-0.0965864098200207,-0.0708589369985074,0.01006662689012,0.00668918952130426
"105",30,"higherDR",1,65.1,30.2,50,-0.0787185593148409,-0.06207692107009,0.00754783421056906,0.0054942140071831
"106",30,"higherDR",1,65.1,30.2,60,-0.0653825275974667,-0.0551892595747437,0.00610368590139058,0.00462659813023168
"107",30,"higherDR",1,65.1,30.2,70,-0.0563961704031753,-0.0490717950612819,0.00526608883220587,0.00411177233471345
"108",30,"higherDR",1,65.1,30.2,80,-0.0500120086464872,-0.0447232823540318,0.00452902021400279,0.00357009567023531
"109",30,"higherDR",1,65.1,30.2,90,-0.0424799220870227,-0.0410717907969612,0.00389577730715882,0.00312364610848411
"110",30,"higherDR",1,65.1,30.2,100,-0.0380222353775144,-0.0376709776899114,0.00344283795619924,0.00289051217834667
"111",30,"higherDR",3,49.7,18.8,10,-0.10236504476485,-0.0536244442079177,0.0350570667892707,0.00899737613997995
"112",30,"higherDR",3,49.7,18.8,20,-0.0965398646912281,-0.0545081801770025,0.0237609336689446,0.00702532594656115
"113",30,"higherDR",3,49.7,18.8,30,-0.070909724409955,-0.0375491911638182,0.0146974819524713,0.00569830899333001
"114",30,"higherDR",3,49.7,18.8,40,-0.0556454494160537,-0.0252896809718338,0.0107211417907337,0.00468679552176383
"115",30,"higherDR",3,49.7,18.8,50,-0.0457277315866612,-0.0197115018324545,0.00848256837911432,0.00348899263316626
"116",30,"higherDR",3,49.7,18.8,60,-0.0393663277314874,-0.0195005598330762,0.00731125660476863,0.00268046614758417
"117",30,"higherDR",3,49.7,18.8,70,-0.0349769392754983,-0.0195692616627834,0.00616941115314184,0.0022564394614869
"118",30,"higherDR",3,49.7,18.8,80,-0.0306925426535771,-0.0196220606440248,0.00550139675658973,0.00194453696306222
"119",30,"higherDR",3,49.7,18.8,90,-0.0275466171208688,-0.0199189109081309,0.00506544032837756,0.00162907057002517
"120",30,"higherDR",3,49.7,18.8,100,-0.0247776095830121,-0.0198385101347298,0.00456479900901905,0.00146351410709366
"121",30,"lowerDR",1,35.3,30.3,10,-0.114563841453923,-0.201929332676474,0.0211698459145601,0.00835663647324751
"122",30,"lowerDR",1,35.3,30.3,20,-0.136108880304158,-0.188529405231679,0.0100005860431896,0.00545009038250705
"123",30,"lowerDR",1,35.3,30.3,30,-0.127425246308403,-0.167110622144118,0.00649277883039366,0.00403327371601943
"124",30,"lowerDR",1,35.3,30.3,40,-0.124872317092074,-0.155500430159599,0.00488353451140926,0.00296065274645586
"125",30,"lowerDR",1,35.3,30.3,50,-0.12563195705584,-0.151089264029686,0.00375122510954905,0.00225519805987087
"126",30,"lowerDR",1,35.3,30.3,60,-0.12639823730161,-0.148748756990173,0.00312044617384473,0.00190273479547287
"127",30,"lowerDR",1,35.3,30.3,70,-0.126055184290947,-0.146447792859049,0.00275305690199956,0.0017588853206882
"128",30,"lowerDR",1,35.3,30.3,80,-0.126563007675063,-0.143802167006444,0.00245710528418916,0.00162555081915988
"129",30,"lowerDR",1,35.3,30.3,90,-0.126504467029399,-0.142332699116512,0.0022472579934565,0.00149507481787818
"130",30,"lowerDR",1,35.3,30.3,100,-0.126454571991094,-0.141133056769351,0.00210757848447523,0.00141811200293476
