"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"40",20,1,0.398285714285714,30,NA,NA,94,5,0,1,0,71.0333333333333,15.7,6.76666666666667,6.93333333333333,2.9,92,7,1,0,0
"41",20,3,0.364857142857143,30,NA,NA,23,39,29,8,1,22.1,25.9333333333333,26.1666666666667,17,12.1333333333333,24,41,25,9,1
"42",20,5,0.519142857142857,30,NA,NA,3,11,25,39,22,6.8,16.5,26.1666666666667,27.4666666666667,26.4,2,7,29,40,22
"43",30,1,0.487428571428572,30,NA,NA,97,3,0,0,0,73.9666666666667,12.2666666666667,6.7,7.46666666666667,2.93333333333333,96,4,0,0,0
"44",30,3,0.543857142857143,30,NA,NA,31,35,26,7,1,29.2,27.1333333333333,19.4,14.4333333333333,13.1666666666667,29,39,24,7,1
"45",30,5,0.447285714285714,30,NA,NA,8,13,26,37,16,9.83333333333333,16.8333333333333,20.4,26.2666666666667,30,5,14,26,34,21
"46",20,1,0.568142857142857,30,NA,NA,82,15,3,0,0,61.2666666666667,18.4333333333333,10.1333333333333,8.1,5.4,87,10,3,0,0
"47",20,3,0.431,30,NA,NA,13,23,42,16,6,13.2666666666667,22.7333333333333,26.5666666666667,21.1,19.6666666666667,10,26,43,17,4
"48",20,5,0.572571428571429,30,NA,NA,0,2,18,28,52,5.7,10.4333333333333,15.7,26.3666666666667,45.1333333333333,0,3,15,30,52
"49",30,1,0.480571428571429,30,NA,NA,100,0,0,0,0,86.1,7.33333333333333,3.76666666666667,4.9,1.23333333333333,99,1,0,0,0
"50",30,3,0.478714285714286,30,NA,NA,75,19,6,0,0,53.9333333333333,22.8333333333333,11.9333333333333,8.86666666666667,5.76666666666667,74,20,6,0,0
"51",30,5,0.393428571428571,30,NA,NA,18,29,39,11,3,22.2,28.5666666666667,25.3666666666667,15.7,11.5,16,30,42,9,3
"52",20,1,0.496285714285714,30,NA,NA,100,0,0,0,0,79.0666666666667,10,4.96666666666667,6.6,2.7,99,1,0,0,0
"53",20,3,0.453857142857143,30,NA,NA,45,37,16,2,0,36.3666666666667,28.2666666666667,19.2333333333333,11.6666666666667,7.8,47,36,16,1,0
"54",20,5,0.340571428571429,30,NA,NA,9,15,38,23,15,11.5666666666667,17.8,24.4333333333333,25.4,24.1333333333333,7,17,32,32,12
