"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"43",30,1,0.422571428571429,30,NA,NA,98,2,0,0,0,72.6,11.9333333333333,7.2,7.76666666666667,3.83333333333333,96,3,1,0,0
"44",30,3,0.342714285714286,30,NA,NA,25,47,24,4,0,25.5333333333333,29.4,24.3666666666667,13.6,10.4333333333333,30,38,25,7,0
"45",30,5,0.343571428571429,30,NA,NA,2,13,37,27,21,6.83333333333333,14.8333333333333,25.4333333333333,26.0666666666667,30.1666666666667,6,8,41,25,20
"46",20,1,0.431571428571429,30,NA,NA,78,20,2,0,0,57.6666666666667,23.4666666666667,9.33333333333333,8.06666666666667,4.8,82,16,2,0,0
"47",20,3,0.346428571428571,30,NA,NA,10,18,42,26,4,15.0666666666667,18.8,24.0666666666667,23.7666666666667,21.6333333333333,12,16,39,29,4
"48",20,5,0.478714285714286,30,NA,NA,1,7,17,27,48,6.33333333333333,13.3666666666667,17.8333333333333,23.7333333333333,42.0666666666667,1,3,19,27,50
"49",30,1,0.503571428571429,30,NA,NA,100,0,0,0,0,84.3666666666667,7.9,3.96666666666667,5.9,1.2,100,0,0,0,0
"50",30,3,0.503,30,NA,NA,66,30,3,1,0,51.4333333333333,24.1,11.6333333333333,9.16666666666667,7,74,21,4,0,1
"51",30,5,0.386857142857143,30,NA,NA,23,32,25,18,2,20.6,24.8,24.4,20.7,12.8333333333333,24,35,20,20,1
"52",20,1,0.353571428571429,30,NA,NA,100,0,0,0,0,81,9.73333333333333,4.7,5.73333333333333,2.16666666666667,100,0,0,0,0
"53",20,3,0.533,30,NA,NA,43,41,15,1,0,34.5,33,15.9,11.2333333333333,8.7,35,49,16,0,0
"54",20,5,0.426857142857143,30,NA,NA,3,21,42,24,10,9.4,19.2666666666667,27.3333333333333,23.6333333333333,23.7,3,23,38,26,10
