"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"18",20,5,1.44471428571429,100,NA,NA,1,32,63,4,0,23.92,32.78,37.28,5.88,1.14,1,30,65,4,0
"19",30,1,0.819714285714285,60,NA,NA,100,0,0,0,0,96.4333333333333,2.81666666666667,1.31666666666667,0.983333333333333,0.116666666666667,100,0,0,0,0
"20",30,3,0.764428571428571,60,NA,NA,96,4,0,0,0,86.3666666666667,9.33333333333333,2.71666666666667,2.53333333333333,0.716666666666667,95,5,0,0,0
"21",30,5,0.998857142857143,60,NA,NA,17,58,21,4,0,43.5666666666667,35.2833333333333,15.2,5.73333333333333,1.88333333333333,15,59,23,3,0
"22",20,1,0.793857142857143,60,NA,NA,100,0,0,0,0,92.9833333333333,4.56666666666667,2,1.73333333333333,0.383333333333333,100,0,0,0,0
"23",20,3,0.837857142857143,60,NA,NA,35,51,13,1,0,54.1333333333333,31.45,10.5,3.95,1.63333333333333,37,50,12,1,0
"24",20,5,0.739857142857143,60,NA,NA,0,15,48,32,5,19.7166666666667,23.3833333333333,30.7833333333333,20.5833333333333,7.2,0,15,45,35,5
"25",30,1,0.992142857142857,60,NA,NA,100,0,0,0,0,92.5666666666667,4.48333333333333,2.01666666666667,1.91666666666667,0.683333333333333,100,0,0,0,0
"26",30,3,0.837571428571429,60,NA,NA,51,40,9,0,0,66.5166666666667,23.35,7.56666666666667,2.91666666666667,1.31666666666667,54,38,8,0,0
"27",30,5,0.862,60,NA,NA,2,23,53,22,0,24.35,29.35,30.55,13.1833333333333,4.23333333333333,2,24,53,21,0
"28",20,1,0.997714285714286,60,NA,NA,69,28,3,0,0,75.4333333333333,18.5166666666667,4.03333333333333,2.68333333333333,1,73,24,3,0,0
"29",20,3,0.938428571428571,60,NA,NA,4,28,58,8,2,28.8833333333333,28.7333333333333,31.55,8.95,3.55,4,26,58,10,2
"30",20,5,0.784571428571429,60,NA,NA,0,2,20,43,35,13.3333333333333,15.3166666666667,26.1333333333333,27.15,19.7333333333333,0,0,21,45,34
"31",30,1,0.973142857142857,60,NA,NA,100,0,0,0,0,97.7166666666667,2.15,0.95,0.8,0.05,100,0,0,0,0
"32",30,3,0.716285714285714,60,NA,NA,100,0,0,0,0,94.8,3.4,1.61666666666667,1.43333333333333,0.416666666666667,100,0,0,0,0
"33",30,5,0.666571428571428,60,NA,NA,71,26,3,0,0,77.2333333333333,16.15,4.46666666666667,2.68333333333333,1.13333333333333,68,29,3,0,0
"34",20,1,0.905,60,NA,NA,100,0,0,0,0,95.6,3.01666666666667,1.33333333333333,1.53333333333333,0.183333333333333,100,0,0,0,0
"35",20,3,1.15828571428571,60,NA,NA,87,13,0,0,0,83.8833333333333,11.6166666666667,2.7,2.73333333333333,0.733333333333333,88,12,0,0,0
"36",20,5,0.857428571428571,60,NA,NA,20,41,37,2,0,43.3333333333333,32.2333333333333,20.25,4.33333333333333,1.51666666666667,19,40,39,2,0
"37",30,1,0.544857142857143,30,NA,NA,100,0,0,0,0,92.5333333333333,5.16666666666667,2.56666666666667,2.6,0.466666666666667,100,0,0,0,0
"38",30,3,0.416428571428572,30,NA,NA,98,1,1,0,0,79.9,10.9333333333333,5.56666666666667,5.33333333333333,1.6,97,3,0,0,0
"39",30,5,0.432428571428571,30,NA,NA,55,31,11,2,1,52.6666666666667,22.9333333333333,14.8333333333333,8.46666666666667,4.43333333333333,50,31,17,2,0
"40",20,1,0.339714285714286,30,NA,NA,99,1,0,0,0,85.1333333333333,9.03333333333333,4.23333333333333,3.9,1.03333333333333,100,0,0,0,0
"41",20,3,0.419142857142857,30,NA,NA,70,21,9,0,0,64.5333333333333,18.6333333333333,10.7666666666667,6.16666666666667,3.23333333333333,72,19,7,2,0
"42",20,5,0.466428571428572,30,NA,NA,21,28,34,11,6,30.8,22.6666666666667,24.9,14.2,10.7666666666667,21,25,32,17,5
"43",30,1,0.438714285714286,30,NA,NA,100,0,0,0,0,87.2666666666667,7.6,3.76666666666667,3.5,1.2,100,0,0,0,0
"44",30,3,0.295,30,NA,NA,79,15,5,1,0,64.1333333333333,20.5,9.33333333333333,6.26666666666667,3.1,76,16,8,0,0
"45",30,5,0.542,30,NA,NA,31,20,27,22,0,33.7666666666667,22.6,22.7,15.6666666666667,8.6,26,25,28,19,2
"46",20,1,0.433,30,NA,NA,87,8,5,0,0,70.7666666666667,15.6,8.03333333333333,6,2.93333333333333,88,8,4,0,0
"47",20,3,0.628142857142857,30,NA,NA,33,23,34,9,1,38.8666666666667,24.9,21,12.6666666666667,5.9,30,25,35,10,0
"48",20,5,0.493857142857143,30,NA,NA,13,13,32,24,18,19.2333333333333,21.3666666666667,24.8,19.6333333333333,18.3,11,18,30,22,19
"49",30,1,0.353,30,NA,NA,100,0,0,0,0,96.3333333333333,3.43333333333333,1.93333333333333,1.5,0.133333333333333,100,0,0,0,0
"50",30,3,0.535285714285714,30,NA,NA,100,0,0,0,0,89.8,7.03333333333333,3.26666666666667,2.8,0.433333333333333,100,0,0,0,0
"51",30,5,0.372428571428571,30,NA,NA,89,9,1,1,0,73.8333333333333,14.7666666666667,7.1,5.6,2.03333333333333,87,10,1,2,0
"52",20,1,0.444857142857143,30,NA,NA,100,0,0,0,0,92.1,5.26666666666667,2.7,2.66666666666667,0.6,100,0,0,0,0
"53",20,3,0.389142857142857,30,NA,NA,97,3,0,0,0,82.4,10.6666666666667,4.66666666666667,3.56666666666667,2.03333333333333,97,3,0,0,0
"54",20,5,0.545714285714286,30,NA,NA,52,29,16,3,0,49.7,25.2,15.4333333333333,8.23333333333333,4.76666666666667,50,29,17,3,1
