"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"33",30,5,0.936714285714286,60,NA,NA,39,51,10,0,0,42.8166666666667,32.4666666666667,14.0333333333333,6.7,5.65,37,55,8,0,0
"34",20,1,0.876428571428571,60,NA,NA,100,0,0,0,0,84.65,6.83333333333333,3.5,4.01666666666667,2.66666666666667,100,0,0,0,0
"35",20,3,0.859285714285714,60,NA,NA,74,24,2,0,0,54.9,24.7333333333333,8.23333333333333,7.08333333333333,6.71666666666667,77,21,2,0,0
"36",20,5,0.900571428571428,60,NA,NA,4,25,54,16,1,14.5,26.5333333333333,34.2833333333333,16.5833333333333,9.76666666666667,3,24,57,15,1
"37",30,1,0.451714285714286,30,NA,NA,98,2,0,0,0,70.2333333333333,12.2,7.56666666666667,8.13333333333333,5.2,98,2,0,0,0
"38",30,3,0.495285714285714,30,NA,NA,75,17,7,1,0,46,22.3333333333333,14.6666666666667,11.9666666666667,8.36666666666667,69,26,4,1,0
"39",30,5,0.288714285714286,30,NA,NA,26,36,25,13,0,21.9333333333333,25,22.5,17.0666666666667,16.8333333333333,32,32,25,11,0
"40",20,1,0.4,30,NA,NA,86,11,3,0,0,55.5333333333333,17.1,10.9,11.1333333333333,8.66666666666667,89,9,2,0,0
"41",20,3,0.509285714285714,30,NA,NA,39,23,22,14,2,28.3333333333333,21.9,20.6,17.2666666666667,15.2333333333333,39,25,25,9,2
"42",20,5,0.355428571428571,30,NA,NA,7,24,23,28,18,10.6666666666667,18.4666666666667,19.8,24.4333333333333,29.9666666666667,6,25,20,31,18
"43",30,1,0.433428571428571,30,NA,NA,92,6,2,0,0,61.2666666666667,15.4666666666667,9.2,9.26666666666667,8.13333333333333,89,9,2,0,0
"44",30,3,0.464857142857143,30,NA,NA,47,27,15,8,3,29.2333333333333,23.0666666666667,19.0333333333333,16.9,15.1,50,27,14,6,3
"45",30,5,0.445857142857143,30,NA,NA,10,24,27,28,11,12.4,21.3333333333333,20.4,22.1333333333333,27.0666666666667,7,25,28,28,12
"46",20,1,0.357285714285714,30,NA,NA,55,28,13,4,0,33.9666666666667,22.7333333333333,20.0666666666667,14.7333333333333,11.8333333333333,53,24,19,4,0
"47",20,3,0.352428571428571,30,NA,NA,13,24,30,23,10,12.9,19.6666666666667,24,24.5666666666667,22.2,8,29,30,21,12
"48",20,5,0.408714285714286,30,NA,NA,2,6,23,24,45,4.63333333333333,12.2666666666667,16.9333333333333,18.6666666666667,50.8333333333333,1,4,27,22,46
"49",30,1,0.477285714285714,30,NA,NA,100,0,0,0,0,77.8,9.8,5.16666666666667,6.7,3.86666666666667,100,0,0,0,0
"50",30,3,0.456714285714286,30,NA,NA,96,4,0,0,0,67.8666666666667,13.9,7.5,7.86666666666667,6.2,98,2,0,0,0
"51",30,5,0.492142857142857,30,NA,NA,49,26,23,1,1,34,26.2,17.3666666666667,12.2333333333333,13.5333333333333,51,30,18,1,0
"52",20,1,0.471142857142857,30,NA,NA,98,2,0,0,0,66.5333333333333,13.8,8.13333333333333,8.9,5.96666666666667,98,2,0,0,0
"53",20,3,0.390571428571429,30,NA,NA,70,22,8,0,0,46.2666666666667,23.9333333333333,13.5,11.3333333333333,8.3,69,24,6,1,0
"54",20,5,0.471571428571429,30,NA,NA,16,18,39,22,5,15.9666666666667,21.3333333333333,24.6666666666667,19.8,21.5666666666667,20,20,34,21,5
