"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"40",20,1,0.462,30,NA,NA,78,17,5,0,0,51.2333333333333,21.6,12.2,10.4666666666667,7.83333333333333,81,16,3,0,0
"41",20,3,0.440571428571429,30,NA,NA,42,32,19,7,0,31.0666666666667,26.3,19.1,13.8333333333333,13.0333333333333,42,32,19,7,0
"42",20,5,0.385857142857143,30,NA,NA,9,23,30,17,21,12.5,17.5333333333333,20.9333333333333,21.7,30.6666666666667,8,22,32,20,18
"43",30,1,0.393,30,NA,NA,85,12,3,0,0,61.5,17.4,9.53333333333333,8.63333333333333,6.26666666666667,89,7,4,0,0
"44",30,3,0.375857142857143,30,NA,NA,41,34,14,10,1,31.1666666666667,24.4,18.9333333333333,14.8666666666667,13.9666666666667,41,31,19,8,1
"45",30,5,0.397285714285714,30,NA,NA,18,18,27,21,16,15.7,17.3666666666667,20.9,22.7333333333333,26.6333333333333,16,18,33,20,13
"46",20,1,0.370142857142857,30,NA,NA,57,24,14,5,0,37.9333333333333,21.5,17.5333333333333,13.9666666666667,12.4,58,26,12,3,1
"47",20,3,0.497285714285714,30,NA,NA,14,22,29,20,15,12.1333333333333,17.9,24.3333333333333,23.1,25.8666666666667,13,20,36,23,8
"48",20,5,0.358285714285714,30,NA,NA,1,8,17,32,42,6.13333333333333,13.5666666666667,16.8333333333333,24.5,42.3,0,7,18,30,45
"49",30,1,0.489571428571429,30,NA,NA,99,0,1,0,0,77.9666666666667,9.53333333333333,5.43333333333333,6.66666666666667,3.73333333333333,100,0,0,0,0
"50",30,3,0.432571428571429,30,NA,NA,98,2,0,0,0,68.0666666666667,14.7666666666667,8.2,7.46666666666667,4.83333333333333,97,2,1,0,0
"51",30,5,0.423428571428572,30,NA,NA,63,24,7,5,1,39.8,20.8333333333333,14.8,14.5,13.4,63,23,9,5,0
"52",20,1,0.421428571428571,30,NA,NA,97,3,0,0,0,68.3,13.9666666666667,8.06666666666667,7.63333333333333,5.36666666666667,96,4,0,0,0
"53",20,3,0.499142857142857,30,NA,NA,69,21,8,1,1,43.3666666666667,22.4,13.7,13.0333333333333,10.8333333333333,67,25,6,1,1
"54",20,5,0.393,30,NA,NA,17,34,29,17,3,20.1,24.1666666666667,21.1666666666667,19.3333333333333,18.5666666666667,17,34,28,18,3
