"","dlttarget","targetdose","avgduration","n","avgDLT","avgDR","dose1_selec","dose2_selec","dose3_selec","dose4_selec","dose5_selec","dose1_treat","dose2_treat","dose3_treat","dose4_treat","dose5_treat","dose1_crmmc_selec","dose2_crmmc_selec","dose3_crmmc_selec","dose4_crmmc_selec","dose5_crmmc_selec"
"19",30,1,0.778285714285714,60,NA,NA,100,0,0,0,0,96.5,2.58333333333333,1.35,1.13333333333333,0.1,100,0,0,0,0
"20",30,3,0.859285714285714,60,NA,NA,97,3,0,0,0,88.7166666666667,6.91666666666667,2.4,2.58333333333333,1.05,98,2,0,0,0
"21",30,5,0.920142857142857,60,NA,NA,18,56,26,0,0,45.5833333333333,34.2833333333333,16.0833333333333,4.23333333333333,1.48333333333333,17,58,25,0,0
"22",20,1,0.959285714285714,60,NA,NA,99,1,0,0,0,92.0666666666667,4.85,2,2.18333333333333,0.566666666666667,99,1,0,0,0
"23",20,3,0.848285714285714,60,NA,NA,38,48,14,0,0,57,28.7,11.1,3.31666666666667,1.55,37,51,12,0,0
"24",20,5,0.985571428571429,60,NA,NA,0,7,47,44,2,16,21.6,34.8,23.6,5.66666666666667,0,5,49,42,4
"25",30,1,0.692428571428572,60,NA,NA,99,1,0,0,0,93.05,4.45,1.81666666666667,1.71666666666667,0.633333333333333,99,1,0,0,0
"26",30,3,0.639857142857143,60,NA,NA,66,31,3,0,0,72.4166666666667,19.3333333333333,5.45,3.23333333333333,1.23333333333333,63,34,3,0,0
"27",30,5,0.872142857142857,60,NA,NA,1,22,52,23,2,23.2833333333333,24.85,31.4166666666667,17.1833333333333,4.93333333333333,1,20,55,22,2
"28",20,1,0.859428571428572,60,NA,NA,63,32,5,0,0,70.65,21.3666666666667,6.06666666666667,2.76666666666667,0.816666666666667,63,33,4,0,0
"29",20,3,0.876571428571429,60,NA,NA,3,34,45,17,1,26.2333333333333,31.7666666666667,26.6333333333333,13.3833333333333,3.65,3,33,45,18,1
"30",20,5,1.02714285714286,60,NA,NA,0,2,17,52,29,11.35,15,26.45,28.7666666666667,20.1,0,2,16,50,32
"31",30,1,0.992142857142857,60,NA,NA,100,0,0,0,0,97.9333333333333,1.98333333333333,0.983333333333333,0.733333333333333,0.0333333333333333,100,0,0,0,0
"32",30,3,0.944571428571428,60,NA,NA,100,0,0,0,0,94.85,3.75,1.5,1.36666666666667,0.2,100,0,0,0,0
"33",30,5,0.795142857142857,60,NA,NA,74,24,2,0,0,76.6666666666667,16.6,4.95,2.56666666666667,0.883333333333333,75,23,2,0,0
"34",20,1,0.881142857142857,60,NA,NA,100,0,0,0,0,96.5166666666667,2.48333333333333,1.38333333333333,1.13333333333333,0.15,100,0,0,0,0
"35",20,3,0.684571428571428,60,NA,NA,97,3,0,0,0,88.6833333333333,7.03333333333333,2.8,2.46666666666667,0.683333333333333,95,5,0,0,0
"36",20,5,0.747857142857143,60,NA,NA,6,50,42,2,0,32.5666666666667,38.1833333333333,22.3333333333333,6.23333333333333,2.35,5,52,41,2,0
"37",30,1,0.515857142857143,30,NA,NA,100,0,0,0,0,91.2666666666667,5.83333333333333,2.86666666666667,3,0.366666666666667,100,0,0,0,0
"38",30,3,0.529571428571429,30,NA,NA,99,1,0,0,0,84.7666666666667,9.4,3.93333333333333,3.76666666666667,1.46666666666667,99,1,0,0,0
"39",30,5,0.410142857142857,30,NA,NA,60,24,15,1,0,59.2,23.4666666666667,11.4333333333333,7.26666666666667,1.96666666666667,55,27,17,1,0
"40",20,1,0.442428571428572,30,NA,NA,99,1,0,0,0,82.9333333333333,10.1,5.2,3.93333333333333,1.16666666666667,99,1,0,0,0
"41",20,3,0.482857142857143,30,NA,NA,75,22,3,0,0,66.1666666666667,20.3,8.86666666666667,5.8,2.2,71,25,4,0,0
"42",20,5,0.457714285714286,30,NA,NA,21,21,37,14,7,25.7333333333333,27.1666666666667,25,14.1666666666667,11.2666666666667,16,25,35,17,7
"43",30,1,0.348714285714286,30,NA,NA,99,1,0,0,0,86.1333333333333,7.96666666666667,4.9,3.56666666666667,0.766666666666667,100,0,0,0,0
"44",30,3,0.341571428571429,30,NA,NA,79,20,1,0,0,68.1,18.7,7.8,6.03333333333333,2.7,77,21,2,0,0
"45",30,5,0.436857142857143,30,NA,NA,33,30,30,6,1,39.7666666666667,27.2666666666667,17.0666666666667,11,8.23333333333333,29,37,24,9,1
"46",20,1,0.555714285714286,30,NA,NA,81,17,2,0,0,68.5333333333333,20.3,7.6,5.26666666666667,1.63333333333333,80,16,4,0,0
"47",20,3,0.367714285714286,30,NA,NA,30,40,24,6,0,39.9,26.1333333333333,18.3666666666667,13.4333333333333,5.5,35,37,20,7,1
"48",20,5,0.315285714285714,30,NA,NA,8,21,29,30,12,21.3666666666667,23.8333333333333,25.3,19.5,13.3333333333333,10,16,32,27,15
"49",30,1,0.375857142857143,30,NA,NA,100,0,0,0,0,95.9666666666667,3.56666666666667,2,1.66666666666667,0.133333333333333,100,0,0,0,0
"50",30,3,0.441571428571428,30,NA,NA,100,0,0,0,0,90.5666666666667,6.6,2.93333333333333,2.86666666666667,0.366666666666667,100,0,0,0,0
"51",30,5,0.417714285714286,30,NA,NA,84,13,2,1,0,70.5,16.9666666666667,7.23333333333333,6.06666666666667,2.56666666666667,82,14,3,1,0
"52",20,1,0.485285714285714,30,NA,NA,100,0,0,0,0,91.4666666666667,6.16666666666667,2.73333333333333,2.36666666666667,0.6,100,0,0,0,0
"53",20,3,0.366714285714286,30,NA,NA,95,5,0,0,0,78.9666666666667,12.0666666666667,5.73333333333333,4.76666666666667,1.8,96,4,0,0,0
"54",20,5,0.308142857142857,30,NA,NA,47,25,20,8,0,46.5333333333333,22.3333333333333,17.8333333333333,11.8333333333333,4.8,46,23,23,7,1
